course_id,sched_1_355,sched_2_1035,sched_3_418,sched_4_2543,stop_1_355,stop_2_1035,stop_3_418,stop_4_2543,stay_1_355,stay_2_1035,stay_3_418,stay_4_2543,daily_course,weekly_course,t_stop1_to_stop2,t_stop2_to_stop3,t_stop3_to_stop4,sched_1_355_s,sched_2_1035_s,sched_3_418_s,sched_4_2543_s,stop_1_355_s,stop_2_1035_s,stop_3_418_s,stop_4_2543_s,t_stop1_to_stop2_original
101027,2021-07-01 13:35:30.048,2021-07-01 13:37:30.144,2021-07-01 13:39:30.240,2021-07-01 13:42:29.952,2021-07-01 13:35:53.376,2021-07-01 13:38:26.304,2021-07-01 13:39:50.112,2021-07-01 13:44:11.904,2.0,0.5,1.0,0.0,7,85,152.928,83.808,261.792,1625139330.048,1625139450.144,1625139570.24,1625139749.952,1625139353.376,1625139506.304,1625139590.112,1625139851.904,152.928
101029,2021-07-01 14:51:30.240,2021-07-01 14:53:30.336,2021-07-01 14:55:30.432,2021-07-01 14:58:30.144,2021-07-01 14:50:54.816,2021-07-01 14:53:57.120,2021-07-01 14:55:20.928,2021-07-01 15:00:02.592,2.0,0.0,1.0,0.5,8,86,182.304,83.808,281.664,1625143890.24,1625144010.336,1625144130.432,1625144310.144,1625143854.816,1625144037.12,1625144120.928,1625144402.592,182.304
101031,2021-07-01 16:09:29.664,2021-07-01 16:11:29.760,2021-07-01 16:13:29.856,2021-07-01 16:16:30.432,2021-07-01 16:08:59.424,2021-07-01 16:10:56.928,2021-07-01 16:12:31.968,2021-07-01 16:15:43.776,0.5,1.0,1.0,0.5,9,87,117.504,95.04,191.808,1625148569.664,1625148689.76,1625148809.856,1625148990.432,1625148539.424,1625148656.928,1625148751.968,1625148943.776,117.504
101033,2021-07-01 17:34:29.856,2021-07-01 17:36:29.952,2021-07-01 17:38:30.048,2021-07-01 17:41:29.760,2021-07-01 17:34:39.360,2021-07-01 17:36:34.272,2021-07-01 17:37:50.304,2021-07-01 17:40:33.600,0.0,0.5,1.0,1.0,10,88,114.912,76.032,163.296,1625153669.856,1625153789.952,1625153910.048,1625154089.76,1625153679.36,1625153794.272,1625153870.304,1625154033.6,114.912
101035,2021-07-01 18:50:30.048,2021-07-01 18:52:30.144,2021-07-01 18:54:30.240,2021-07-01 18:57:29.952,2021-07-01 18:50:09.312,2021-07-01 18:52:09.408,2021-07-01 18:53:32.352,2021-07-01 18:56:33.792,1.5,0.0,0.5,1.0,11,89,120.096,82.944,181.44,1625158230.048,1625158350.144,1625158470.24,1625158649.952,1625158209.312,1625158329.408,1625158412.352,1625158593.792,120.096
101037,2021-07-01 20:03:29.664,2021-07-01 20:04:30.144,2021-07-01 20:06:30.240,2021-07-01 20:08:30.336,2021-07-01 20:03:35.712,2021-07-01 20:05:01.248,2021-07-01 20:05:45.312,2021-07-01 20:09:30.816,1.0,0.0,1.0,1.0,12,90,85.536,44.064,225.504,1625162609.664,1625162670.144,1625162790.24,1625162910.336,1625162615.712,1625162701.248,1625162745.312,1625162970.816,85.536
101015,2021-07-02 05:32:29.760,2021-07-02 05:33:30.240,2021-07-02 05:35:30.336,2021-07-02 05:37:30.432,2021-07-02 05:33:49.248,2021-07-02 05:34:48.864,2021-07-02 05:35:56.256,2021-07-02 05:39:50.400,0.5,0.5,1.0,0.5,1,1,59.616,67.392,234.144,1625196749.76,1625196810.24,1625196930.336,1625197050.432,1625196829.248,1625196888.864,1625196956.256,1625197190.4,59.616
101017,2021-07-02 06:53:29.760,2021-07-02 06:54:30.240,2021-07-02 06:56:30.336,2021-07-02 06:58:30.432,2021-07-02 06:52:50.880,2021-07-02 06:54:38.016,2021-07-02 06:56:52.800,2021-07-02 06:59:53.376,1.0,2.0,0.5,0.0,2,2,107.136,134.784,180.576,1625201609.76,1625201670.24,1625201790.336,1625201910.432,1625201570.88,1625201678.016,1625201812.8,1625201993.376,107.136
101019,2021-07-02 08:09:29.952,2021-07-02 08:11:30.048,2021-07-02 08:13:30.144,2021-07-02 08:16:29.856,2021-07-02 08:11:29.184,2021-07-02 08:14:07.296,2021-07-02 08:15:54.432,2021-07-02 08:18:10.080,1.0,1.0,0.5,0.0,3,3,158.112,107.136,135.648,1625206169.952,1625206290.048,1625206410.144,1625206589.856,1625206289.184,1625206447.296,1625206554.432,1625206690.08,158.112
101021,2021-07-02 09:33:29.664,2021-07-02 09:35:29.760,2021-07-02 09:37:29.856,2021-07-02 09:40:30.432,2021-07-02 09:33:21.888,2021-07-02 09:35:45.312,2021-07-02 09:37:01.344,2021-07-02 09:40:01.920,2.0,0.0,0.0,1.0,4,4,143.424,76.032,180.576,1625211209.664,1625211329.76,1625211449.856,1625211630.432,1625211201.888,1625211345.312,1625211421.344,1625211601.92,143.424
101023,2021-07-02 11:03:29.664,2021-07-02 11:05:29.760,2021-07-02 11:07:29.856,2021-07-02 11:10:30.432,2021-07-02 11:04:37.920,2021-07-02 11:06:21.600,2021-07-02 11:07:55.776,2021-07-02 11:11:57.696,1.0,1.0,1.0,0.5,5,5,103.68,94.176,241.92,1625216609.664,1625216729.76,1625216849.856,1625217030.432,1625216677.92,1625216781.6,1625216875.776,1625217117.696,103.68
101025,2021-07-02 12:19:29.856,2021-07-02 12:21:29.952,2021-07-02 12:23:30.048,2021-07-02 12:26:29.760,2021-07-02 12:18:45.792,2021-07-02 12:20:32.064,2021-07-02 12:22:39.936,2021-07-02 12:28:02.208,1.0,1.0,1.0,0.0,6,6,106.272,127.872,322.272,1625221169.856,1625221289.952,1625221410.048,1625221589.76,1625221125.792,1625221232.064,1625221359.936,1625221682.208,106.272
101027,2021-07-02 13:35:30.048,2021-07-02 13:37:30.144,2021-07-02 13:39:30.240,2021-07-02 13:42:29.952,2021-07-02 13:35:48.192,2021-07-02 13:38:01.248,2021-07-02 13:39:25.920,2021-07-02 13:42:14.400,1.0,0.5,1.0,0.5,7,7,133.056,84.672,168.48,1625225730.048,1625225850.144,1625225970.24,1625226149.952,1625225748.192,1625225881.248,1625225965.92,1625226134.4,133.056
101029,2021-07-02 14:51:30.240,2021-07-02 14:53:30.336,2021-07-02 14:55:30.432,2021-07-02 14:58:30.144,2021-07-02 14:55:24.384,2021-07-02 14:58:20.640,2021-07-02 14:59:48.768,2021-07-02 15:03:43.776,2.0,1.0,1.0,0.5,8,8,176.256,88.128,235.008,1625230290.24,1625230410.336,1625230530.432,1625230710.144,1625230524.384,1625230700.64,1625230788.768,1625231023.776,176.256
101033,2021-07-02 17:34:29.856,2021-07-02 17:36:29.952,2021-07-02 17:38:30.048,2021-07-02 17:41:29.760,2021-07-02 17:36:54.144,2021-07-02 17:39:34.848,2021-07-02 17:40:38.784,2021-07-02 17:43:49.728,1.0,1.0,0.5,1.0,9,9,160.704,63.936,190.944,1625240069.856,1625240189.952,1625240310.048,1625240489.76,1625240214.144,1625240374.848,1625240438.784,1625240629.728,160.704
101035,2021-07-02 18:50:30.048,2021-07-02 18:52:30.144,2021-07-02 18:54:30.240,2021-07-02 18:57:29.952,2021-07-02 18:50:59.424,2021-07-02 18:53:33.216,2021-07-02 18:54:54.432,2021-07-02 18:57:52.416,2.0,1.0,0.5,0.0,10,10,153.792,81.216,177.984,1625244630.048,1625244750.144,1625244870.24,1625245049.952,1625244659.424,1625244813.216,1625244894.432,1625245072.416,153.792
101037,2021-07-02 20:03:29.664,2021-07-02 20:04:30.144,2021-07-02 20:06:30.240,2021-07-02 20:08:30.336,2021-07-02 20:08:30.336,2021-07-02 20:09:40.320,2021-07-02 20:10:26.112,2021-07-02 20:13:45.696,0.0,0.0,1.0,0.0,11,11,69.984,45.792,199.584,1625249009.664,1625249070.144,1625249190.24,1625249310.336,1625249310.336,1625249380.32,1625249426.112,1625249625.696,69.984
101291,2021-07-03 05:30:29.664,2021-07-03 05:31:30.144,2021-07-03 05:32:29.760,2021-07-03 05:34:29.856,2021-07-03 05:30:47.808,2021-07-03 05:31:44.832,2021-07-03 05:32:58.272,2021-07-03 05:35:57.120,0.0,0.5,0.0,0.0,1,12,57.024,73.44,178.848,1625283029.664,1625283090.144,1625283149.76,1625283269.856,1625283047.808,1625283104.832,1625283178.272,1625283357.12,57.024
101293,2021-07-03 06:30:29.952,2021-07-03 06:31:30.432,2021-07-03 06:32:30.048,2021-07-03 06:34:30.144,2021-07-03 06:31:07.968,2021-07-03 06:31:58.080,2021-07-03 06:33:04.608,2021-07-03 06:35:54.816,0.0,0.5,0.0,0.5,2,13,50.112,66.528,170.208,1625286629.952,1625286690.432,1625286750.048,1625286870.144,1625286667.968,1625286718.08,1625286784.608,1625286954.816,50.112
101295,2021-07-03 07:40:29.856,2021-07-03 07:42:29.952,2021-07-03 07:43:30.432,2021-07-03 07:45:29.664,2021-07-03 07:41:32.928,2021-07-03 07:43:24.384,2021-07-03 07:44:48.192,2021-07-03 07:47:34.944,1.0,1.0,1.0,1.0,3,14,111.456,83.808,166.752,1625290829.856,1625290949.952,1625291010.432,1625291129.664,1625290892.928,1625291004.384,1625291088.192,1625291254.944,111.456
101297,2021-07-03 08:45:29.952,2021-07-03 08:47:30.048,2021-07-03 08:48:29.664,2021-07-03 08:50:29.760,2021-07-03 08:46:16.608,2021-07-03 08:47:49.056,2021-07-03 08:48:54.720,2021-07-03 08:51:57.024,1.0,0.0,0.0,0.0,4,15,92.448,65.664,182.304,1625294729.952,1625294850.048,1625294909.664,1625295029.76,1625294776.608,1625294869.056,1625294934.72,1625295117.024,92.448
101299,2021-07-03 10:02:29.760,2021-07-03 10:04:29.856,2021-07-03 10:05:30.336,2021-07-03 10:07:30.432,2021-07-03 10:11:53.088,2021-07-03 10:13:37.632,2021-07-03 10:15:04.032,2021-07-03 10:19:56.064,1.0,1.0,1.0,1.0,5,16,104.544,86.4,292.032,1625299349.76,1625299469.856,1625299530.336,1625299650.432,1625299913.088,1625300017.632,1625300104.032,1625300396.064,104.544
101301,2021-07-03 11:14:29.760,2021-07-03 11:16:29.856,2021-07-03 11:17:30.336,2021-07-03 11:19:30.432,2021-07-03 11:16:24.672,2021-07-03 11:18:53.280,2021-07-03 11:19:45.984,2021-07-03 11:22:01.632,1.0,0.0,1.0,0.0,6,17,148.608,52.704,135.648,1625303669.76,1625303789.856,1625303850.336,1625303970.432,1625303784.672,1625303933.28,1625303985.984,1625304121.632,148.608
101303,2021-07-03 12:19:29.856,2021-07-03 12:21:29.952,2021-07-03 12:22:30.432,2021-07-03 12:24:29.664,2021-07-03 12:20:50.208,2021-07-03 12:23:24.000,2021-07-03 12:24:36.576,2021-07-03 12:27:57.888,2.0,0.5,0.0,0.0,7,18,153.792,72.576,201.312,1625307569.856,1625307689.952,1625307750.432,1625307869.664,1625307650.208,1625307804.0,1625307876.576,1625308077.888,153.792
101305,2021-07-03 13:24:29.952,2021-07-03 13:26:30.048,2021-07-03 13:27:29.664,2021-07-03 13:29:29.760,2021-07-03 13:25:11.424,2021-07-03 13:26:29.184,2021-07-03 13:27:33.120,2021-07-03 13:32:06.144,1.0,1.0,0.0,0.0,8,19,77.76,63.936,273.024,1625311469.952,1625311590.048,1625311649.664,1625311769.76,1625311511.424,1625311589.184,1625311653.12,1625311926.144,77.76
101307,2021-07-03 14:29:30.048,2021-07-03 14:31:30.144,2021-07-03 14:32:29.760,2021-07-03 14:34:29.856,2021-07-03 14:31:57.792,2021-07-03 14:33:38.016,2021-07-03 14:34:41.088,2021-07-03 14:37:30.432,1.0,0.0,0.0,0.0,9,20,100.224,63.072,169.344,1625315370.048,1625315490.144,1625315549.76,1625315669.856,1625315517.792,1625315618.016,1625315681.088,1625315850.432,100.224
101309,2021-07-03 15:39:29.952,2021-07-03 15:41:30.048,2021-07-03 15:42:29.664,2021-07-03 15:44:29.760,2021-07-03 15:41:12.768,2021-07-03 15:43:31.008,2021-07-03 15:44:32.352,2021-07-03 15:47:51.072,2.0,0.0,0.0,0.0,10,21,138.24,61.344,198.72,1625319569.952,1625319690.048,1625319749.664,1625319869.76,1625319672.768,1625319811.008,1625319872.352,1625320071.072,138.24
101311,2021-07-03 16:55:30.144,2021-07-03 16:57:30.240,2021-07-03 16:58:29.856,2021-07-03 17:00:29.952,2021-07-03 16:56:07.296,2021-07-03 16:58:07.392,2021-07-03 16:59:09.600,2021-07-03 17:01:45.120,2.0,0.0,0.0,0.0,11,22,120.096,62.208,155.52,1625324130.144,1625324250.24,1625324309.856,1625324429.952,1625324167.296,1625324287.392,1625324349.6,1625324505.12,120.096
101313,2021-07-03 18:00:30.240,2021-07-03 18:02:30.336,2021-07-03 18:03:29.952,2021-07-03 18:05:30.048,2021-07-03 18:01:47.136,2021-07-03 18:03:30.816,2021-07-03 18:04:45.984,2021-07-03 18:07:36.192,1.0,1.0,1.0,0.5,12,23,103.68,75.168,170.208,1625328030.24,1625328150.336,1625328209.952,1625328330.048,1625328107.136,1625328210.816,1625328285.984,1625328456.192,103.68
101317,2021-07-03 20:08:30.336,2021-07-03 20:09:29.952,2021-07-03 20:10:30.432,2021-07-03 20:12:29.664,2021-07-03 20:13:33.600,2021-07-03 20:14:17.664,2021-07-03 20:15:00.864,2021-07-03 20:17:39.840,0.0,0.0,0.0,1.0,13,24,44.064,43.2,158.976,1625335710.336,1625335769.952,1625335830.432,1625335949.664,1625336013.6,1625336057.664,1625336100.864,1625336259.84,44.064
101319,2021-07-03 21:25:30.144,2021-07-03 21:26:29.760,2021-07-03 21:27:30.240,2021-07-03 21:29:30.336,2021-07-03 21:27:18.144,2021-07-03 21:28:52.320,2021-07-03 21:29:56.256,2021-07-03 21:31:51.168,1.0,0.0,0.0,1.0,14,25,94.176,63.936,114.912,1625340330.144,1625340389.76,1625340450.24,1625340570.336,1625340438.144,1625340532.32,1625340596.256,1625340711.168,94.176
101291,2021-07-04 05:30:29.664,2021-07-04 05:31:30.144,2021-07-04 05:32:29.760,2021-07-04 05:34:29.856,2021-07-04 05:30:08.928,2021-07-04 05:30:46.080,2021-07-04 05:31:33.600,2021-07-04 05:33:50.112,0.0,0.0,0.0,0.0,1,26,37.152,47.52,136.512,1625369429.664,1625369490.144,1625369549.76,1625369669.856,1625369408.928,1625369446.08,1625369493.6,1625369630.112,37.152
101293,2021-07-04 06:30:29.952,2021-07-04 06:31:30.432,2021-07-04 06:32:30.048,2021-07-04 06:34:30.144,2021-07-04 06:30:05.760,2021-07-04 06:31:52.032,2021-07-04 06:32:45.600,2021-07-04 06:36:02.592,1.0,0.0,0.5,0.0,2,27,106.272,53.568,196.992,1625373029.952,1625373090.432,1625373150.048,1625373270.144,1625373005.76,1625373112.032,1625373165.6,1625373362.592,106.272
101295,2021-07-04 07:40:29.856,2021-07-04 07:42:29.952,2021-07-04 07:43:30.432,2021-07-04 07:45:29.664,2021-07-04 07:40:01.344,2021-07-04 07:40:55.776,2021-07-04 07:42:30.816,2021-07-04 07:45:41.760,0.0,0.0,1.0,0.0,3,28,54.432,95.04,190.944,1625377229.856,1625377349.952,1625377410.432,1625377529.664,1625377201.344,1625377255.776,1625377350.816,1625377541.76,54.432
101297,2021-07-04 08:45:29.952,2021-07-04 08:47:30.048,2021-07-04 08:48:29.664,2021-07-04 08:50:29.760,2021-07-04 08:44:36.384,2021-07-04 08:46:33.888,2021-07-04 08:47:36.960,2021-07-04 08:49:56.064,1.0,0.0,0.0,0.0,4,29,117.504,63.072,139.104,1625381129.952,1625381250.048,1625381309.664,1625381429.76,1625381076.384,1625381193.888,1625381256.96,1625381396.064,117.504
101299,2021-07-04 10:02:29.760,2021-07-04 10:04:29.856,2021-07-04 10:05:30.336,2021-07-04 10:07:30.432,2021-07-04 10:01:31.872,2021-07-04 10:03:30.240,2021-07-04 10:04:34.176,2021-07-04 10:06:29.952,1.0,0.0,1.0,0.5,5,30,118.368,63.936,115.776,1625385749.76,1625385869.856,1625385930.336,1625386050.432,1625385691.872,1625385810.24,1625385874.176,1625385989.952,118.368
101301,2021-07-04 11:14:29.760,2021-07-04 11:16:29.856,2021-07-04 11:17:30.336,2021-07-04 11:19:30.432,2021-07-04 11:13:57.792,2021-07-04 11:16:12.576,2021-07-04 11:17:15.648,2021-07-04 11:19:53.760,1.0,0.5,0.5,0.0,6,31,134.784,63.072,158.112,1625390069.76,1625390189.856,1625390250.336,1625390370.432,1625390037.792,1625390172.576,1625390235.648,1625390393.76,134.784
101303,2021-07-04 12:19:29.856,2021-07-04 12:21:29.952,2021-07-04 12:22:30.432,2021-07-04 12:24:29.664,2021-07-04 12:19:53.184,2021-07-04 12:22:01.056,2021-07-04 12:22:52.896,2021-07-04 12:26:00.384,1.0,0.0,0.0,0.5,7,32,127.872,51.84,187.488,1625393969.856,1625394089.952,1625394150.432,1625394269.664,1625393993.184,1625394121.056,1625394172.896,1625394360.384,127.872
101305,2021-07-04 13:24:29.952,2021-07-04 13:26:30.048,2021-07-04 13:27:29.664,2021-07-04 13:29:29.760,2021-07-04 13:25:01.056,2021-07-04 13:26:36.960,2021-07-04 13:27:38.304,2021-07-04 13:31:54.048,1.0,0.5,0.0,1.0,8,33,95.904,61.344,255.744,1625397869.952,1625397990.048,1625398049.664,1625398169.76,1625397901.056,1625397996.96,1625398058.304,1625398314.048,95.904
101307,2021-07-04 14:29:30.048,2021-07-04 14:31:30.144,2021-07-04 14:32:29.760,2021-07-04 14:34:29.856,2021-07-04 14:28:39.072,2021-07-04 14:30:57.312,2021-07-04 14:32:02.112,2021-07-04 14:35:46.752,1.0,0.0,0.0,1.0,9,34,138.24,64.8,224.64,1625401770.048,1625401890.144,1625401949.76,1625402069.856,1625401719.072,1625401857.312,1625401922.112,1625402146.752,138.24
101309,2021-07-04 15:39:29.952,2021-07-04 15:41:30.048,2021-07-04 15:42:29.664,2021-07-04 15:44:29.760,2021-07-04 15:38:34.656,2021-07-04 15:42:19.296,2021-07-04 15:43:22.368,2021-07-04 15:45:50.112,3.5,0.5,0.5,0.5,10,35,224.64,63.072,147.744,1625405969.952,1625406090.048,1625406149.664,1625406269.76,1625405914.656,1625406139.296,1625406202.368,1625406350.112,224.64
101311,2021-07-04 16:55:30.144,2021-07-04 16:57:30.240,2021-07-04 16:58:29.856,2021-07-04 17:00:29.952,2021-07-04 16:57:13.824,2021-07-04 16:59:15.648,2021-07-04 17:00:19.584,2021-07-04 17:03:45.216,1.0,0.0,0.0,0.5,11,36,121.824,63.936,205.632,1625410530.144,1625410650.24,1625410709.856,1625410829.952,1625410633.824,1625410755.648,1625410819.584,1625411025.216,121.824
101313,2021-07-04 18:00:30.240,2021-07-04 18:02:30.336,2021-07-04 18:03:29.952,2021-07-04 18:05:30.048,2021-07-04 17:59:35.808,2021-07-04 18:01:42.816,2021-07-04 18:02:45.888,2021-07-04 18:05:55.968,2.0,0.0,0.0,0.0,12,37,127.008,63.072,190.08,1625414430.24,1625414550.336,1625414609.952,1625414730.048,1625414375.808,1625414502.816,1625414565.888,1625414755.968,127.008
101315,2021-07-04 19:05:30.336,2021-07-04 19:07:30.432,2021-07-04 19:08:30.048,2021-07-04 19:10:30.144,2021-07-04 19:06:24.768,2021-07-04 19:08:42.144,2021-07-04 19:09:53.856,2021-07-04 19:11:49.632,2.0,1.0,1.0,1.0,13,38,137.376,71.712,115.776,1625418330.336,1625418450.432,1625418510.048,1625418630.144,1625418384.768,1625418522.144,1625418593.856,1625418709.632,137.376
101317,2021-07-04 20:08:30.336,2021-07-04 20:09:29.952,2021-07-04 20:10:30.432,2021-07-04 20:12:29.664,2021-07-04 20:08:07.008,2021-07-04 20:10:14.016,2021-07-04 20:11:28.320,2021-07-04 20:13:48.288,1.0,0.0,0.5,0.0,14,39,127.008,74.304,139.968,1625422110.336,1625422169.952,1625422230.432,1625422349.664,1625422087.008,1625422214.016,1625422288.32,1625422428.288,127.008
101319,2021-07-04 21:25:30.144,2021-07-04 21:26:29.760,2021-07-04 21:27:30.240,2021-07-04 21:29:30.336,2021-07-04 21:27:50.112,2021-07-04 21:31:15.744,2021-07-04 21:32:26.592,2021-07-04 21:35:51.360,2.0,1.0,0.0,0.0,15,40,205.632,70.848,204.768,1625426730.144,1625426789.76,1625426850.24,1625426970.336,1625426870.112,1625427075.744,1625427146.592,1625427351.36,205.632
101015,2021-07-05 05:32:29.760,2021-07-05 05:33:30.240,2021-07-05 05:35:30.336,2021-07-05 05:37:30.432,2021-07-05 05:32:09.888,2021-07-05 05:33:25.056,2021-07-05 05:34:50.592,2021-07-05 05:37:52.032,0.0,0.5,0.5,0.0,1,41,75.168,85.536,181.44,1625455949.76,1625456010.24,1625456130.336,1625456250.432,1625455929.888,1625456005.056,1625456090.592,1625456272.032,75.168
101017,2021-07-05 06:53:29.760,2021-07-05 06:54:30.240,2021-07-05 06:56:30.336,2021-07-05 06:58:30.432,2021-07-05 06:53:15.072,2021-07-05 06:54:42.336,2021-07-05 06:55:54.048,2021-07-05 06:58:00.192,1.0,0.0,0.5,0.5,2,42,87.264,71.712,126.144,1625460809.76,1625460870.24,1625460990.336,1625461110.432,1625460795.072,1625460882.336,1625460954.048,1625461080.192,87.264
101019,2021-07-05 08:09:29.952,2021-07-05 08:11:30.048,2021-07-05 08:13:30.144,2021-07-05 08:16:29.856,2021-07-05 08:18:41.184,2021-07-05 08:21:19.296,2021-07-05 08:22:24.096,2021-07-05 08:24:10.368,2.0,0.0,1.0,0.0,3,43,158.112,64.8,106.272,1625465369.952,1625465490.048,1625465610.144,1625465789.856,1625465921.184,1625466079.296,1625466144.096,1625466250.368,158.112
101021,2021-07-05 09:33:29.664,2021-07-05 09:35:29.760,2021-07-05 09:37:29.856,2021-07-05 09:40:30.432,2021-07-05 09:36:31.104,2021-07-05 09:38:15.648,2021-07-05 09:39:31.680,2021-07-05 09:41:57.696,1.0,0.5,0.0,0.0,4,44,104.544,76.032,146.016,1625470409.664,1625470529.76,1625470649.856,1625470830.432,1625470591.104,1625470695.648,1625470771.68,1625470917.696,104.544
101023,2021-07-05 11:03:29.664,2021-07-05 11:05:29.760,2021-07-05 11:07:29.856,2021-07-05 11:10:30.432,2021-07-05 11:04:18.048,2021-07-05 11:06:25.056,2021-07-05 11:08:27.744,2021-07-05 11:12:00.288,1.0,1.0,0.0,0.5,5,45,127.008,122.688,212.544,1625475809.664,1625475929.76,1625476049.856,1625476230.432,1625475858.048,1625475985.056,1625476107.744,1625476320.288,127.008
101025,2021-07-05 12:19:29.856,2021-07-05 12:21:29.952,2021-07-05 12:23:30.048,2021-07-05 12:26:29.760,2021-07-05 12:19:43.680,2021-07-05 12:22:02.784,2021-07-05 12:23:37.824,2021-07-05 12:28:02.208,1.0,1.0,0.0,0.0,6,46,139.104,95.04,264.384,1625480369.856,1625480489.952,1625480610.048,1625480789.76,1625480383.68,1625480522.784,1625480617.824,1625480882.208,139.104
101027,2021-07-05 13:35:30.048,2021-07-05 13:37:30.144,2021-07-05 13:39:30.240,2021-07-05 13:42:29.952,2021-07-05 13:35:37.824,2021-07-05 13:36:41.760,2021-07-05 13:38:36.672,2021-07-05 13:41:58.848,0.0,1.0,2.0,0.0,7,47,63.936,114.912,202.176,1625484930.048,1625485050.144,1625485170.24,1625485349.952,1625484937.824,1625485001.76,1625485116.672,1625485318.848,63.936
101029,2021-07-05 14:51:30.240,2021-07-05 14:53:30.336,2021-07-05 14:55:30.432,2021-07-05 14:58:30.144,2021-07-05 14:50:46.176,2021-07-05 14:53:07.008,2021-07-05 14:54:33.408,2021-07-05 14:57:52.992,2.0,0.0,0.5,0.5,8,48,140.832,86.4,199.584,1625489490.24,1625489610.336,1625489730.432,1625489910.144,1625489446.176,1625489587.008,1625489673.408,1625489872.992,140.832
101031,2021-07-05 16:09:29.664,2021-07-05 16:11:29.760,2021-07-05 16:13:29.856,2021-07-05 16:16:30.432,2021-07-05 16:08:36.096,2021-07-05 16:10:31.008,2021-07-05 16:11:34.944,2021-07-05 16:15:52.416,0.0,0.5,0.5,0.5,9,49,114.912,63.936,257.472,1625494169.664,1625494289.76,1625494409.856,1625494590.432,1625494116.096,1625494231.008,1625494294.944,1625494552.416,114.912
101033,2021-07-05 17:34:29.856,2021-07-05 17:36:29.952,2021-07-05 17:38:30.048,2021-07-05 17:41:29.760,2021-07-05 17:34:16.896,2021-07-05 17:37:05.376,2021-07-05 17:38:29.184,2021-07-05 17:43:48.864,2.0,0.5,2.0,0.5,10,50,168.48,83.808,319.68,1625499269.856,1625499389.952,1625499510.048,1625499689.76,1625499256.896,1625499425.376,1625499509.184,1625499828.864,168.48
101035,2021-07-05 18:50:30.048,2021-07-05 18:52:30.144,2021-07-05 18:54:30.240,2021-07-05 18:57:29.952,2021-07-05 18:49:33.888,2021-07-05 18:51:29.664,2021-07-05 18:52:31.872,2021-07-05 18:57:27.360,1.0,0.0,1.0,1.0,11,51,115.776,62.208,295.488,1625503830.048,1625503950.144,1625504070.24,1625504249.952,1625503773.888,1625503889.664,1625503951.872,1625504247.36,115.776
101037,2021-07-05 20:03:29.664,2021-07-05 20:04:30.144,2021-07-05 20:06:30.240,2021-07-05 20:08:30.336,2021-07-05 20:02:42.144,2021-07-05 20:04:14.592,2021-07-05 20:05:32.352,2021-07-05 20:09:44.640,1.0,0.5,0.5,1.0,12,52,92.448,77.76,252.288,1625508209.664,1625508270.144,1625508390.24,1625508510.336,1625508162.144,1625508254.592,1625508332.352,1625508584.64,92.448
101015,2021-07-06 05:32:29.760,2021-07-06 05:33:30.240,2021-07-06 05:35:30.336,2021-07-06 05:37:30.432,2021-07-06 05:30:55.584,2021-07-06 05:32:34.080,2021-07-06 05:33:48.384,2021-07-06 05:37:51.168,0.0,1.0,0.5,0.0,1,53,98.496,74.304,242.784,1625542349.76,1625542410.24,1625542530.336,1625542650.432,1625542255.584,1625542354.08,1625542428.384,1625542671.168,98.496
