temp;feels_like;temp_min;temp_max;pressure;humidity;wind_speed;rain_1h;rain_3h;snow_1h;snow_3h;clouds_all
21.46;20.68;20.82;23.35;1023;39;3.09;;;;;75
20.02;19.44;18.19;23.56;1024;52;4.12;;;;;75
19.98;19.16;17.92;23.34;1024;43;2.57;;;;;40
19.58;18.77;17.53;23.12;1023;45;2.57;;;;;40
17.83;17.31;16.56;20.59;1024;63;3.09;;;;;40
16.39;15.76;15.82;17.26;1023;64;2.06;5.08;;;;40
14.23;13.61;13.82;14.58;1024;73;0;;;;;0
15.56;14.97;13.82;16.99;1024;69;1.03;;;;;20
15.85;15.37;14.08;18.95;1023;72;1.03;;;;;20
19.91;19.37;18.82;21.78;1023;54;2.06;;;;;20
20.54;19.85;18.74;23.63;1022;46;2.57;;;;;20
22.08;21.34;19.94;25.37;1022;38;2.57;;;;;20
22.58;21.81;20.62;25.92;1021;35;2.57;;;;;20
22.89;22.15;20.63;26.1;1020;35;4.12;;;;;40
23.39;22.59;20.93;26.41;1019;31;2.06;;;;;20
24;23.24;21.83;27.37;1018;30;1.54;;;;;20
23.92;23.18;21.86;27.4;1017;31;2.57;;;;;20
21.48;20.6;19.26;24.27;1018;35;1.54;;;;;20
22.03;21.75;19.82;25.23;1018;56;2.57;;;;;0
20.06;19.87;16.82;23.73;1019;67;3.09;;;;;20
16.28;15.56;14.24;19.62;1018;61;2.57;;;;;20
15.15;14.52;13.82;16.25;1018;69;2.57;;;;;75
17.94;17.3;15.82;20.11;1018;58;1.03;;;;;0
20.32;20.26;17.82;22.34;987;71;1.54;;;;;0
21.06;21.05;19.82;23.9;987;70;2.57;;;;;0
23.29;23.61;22.82;26.13;985;74;3.6;;;;;20
24.41;24.03;23.15;26.68;985;43;5.14;;;;;20
26.32;26.32;25.82;26.43;992;42;4.63;;;;;40
25.23;24.8;22.93;28.29;1015;38;4.63;;;;;40
24.35;23.81;20.77;27.77;1014;37;4.12;;;;;40
23.11;22.55;20.26;26.57;1015;41;2.57;;;;;40
21.25;20.63;19.28;23.88;1016;46;4.12;;;;;40
18.9;18.52;16.68;21.64;1017;64;4.63;;;;;75
18.48;18.34;16.68;19.03;1016;75;3.09;;;;;75
17.15;17.06;16.61;17.82;1017;82;2.06;;;;;75
15.94;15.73;15.55;16.82;1018;82;2.06;;;;;20
15.54;15.45;15.31;15.82;1018;88;1.03;;;;;0
16.63;16.36;14.55;19.21;1018;77;1.03;;;;;20
17.26;16.82;15.3;19.53;1018;68;2.06;;;;;40
18.76;18.26;16.87;20.89;1018;60;2.06;;;;;40
18.59;18.54;17.36;20.82;1018;78;2.57;3.56;;;;40
19;18.91;17.36;19.82;1002;75;0.45;;;;;75
20.19;20.28;18.82;20.78;1018;77;3.09;;;;;90
20.85;20.69;18.9;20.88;1016;65;3.09;2;;;;40
18.69;18.83;17.6;22.34;996;85;2.57;;;;;90
16.98;17.01;15.82;18.1;1017;87;1.54;;;;;75
16.3;16.31;14.82;18.1;1018;89;1.03;;;;;40
15.51;15.44;14.58;16.99;1018;89;2.06;;;;;94
16.39;16.38;13.82;19.56;1018;88;1.54;;;;;75
18.43;18.44;15.82;20.11;1017;81;0.51;;;;;20
19.91;20.15;18.82;22.24;1017;84;1.03;;;;;40
23.58;23.3;22.82;24.21;1015;50;2.06;;;;;40
24.04;23.73;23.82;24.46;1014;47;2.57;;;;;40
22.99;22.7;20.82;23.47;1015;52;3.13;;;;;75
21.39;20.92;18.63;25;1014;51;5.66;;;;;75
21.62;21.17;18.82;21.81;1014;51;1.34;1;;;;40
20.71;20.25;18.35;21.43;1014;54;1.54;;;;;20
16.83;16.71;14.63;17.24;1015;82;2.57;;;;;75
17.1;17.01;14.07;17.36;1016;82;1.03;;;;;90
14.69;14.51;13.51;15.01;1016;88;2.06;0.51;;;;75
15.93;15.9;11.82;19;1016;89;1.03;;;;;90
18.09;18.15;13.82;20.88;1016;84;1.54;;;;;75
18.85;19.14;16.82;22.34;1016;90;1.54;;;;;40
22.52;22.29;21.1;25.78;1016;56;2.06;;;;;40
23.58;23.3;22.82;25.01;1014;50;2.57;;;;;40
23.76;23.29;21.85;26.88;1014;42;2.57;;;;;40
24.1;23.77;21.82;24.58;1013;46;2.24;;;;;75
22.99;22.57;21.82;23.47;1013;47;1.54;2;;;;40
22.17;21.85;21.82;22.36;1013;54;0.89;;;;;40
19.34;18.9;17.12;22.44;1015;60;2.57;;;;;40
17.31;17.11;15.57;18.32;1015;77;0;;;;;40
16.78;16.52;15.01;19.53;1015;77;2.06;;;;;0
17.68;17.41;15.82;19.21;1015;73;1.03;;;;;20
18.68;18.48;17.02;21.66;1015;72;1.54;;;;;40
20.56;20.16;18.82;21.99;1015;57;4.12;;;;;75
21.17;20.88;18.82;25.01;1015;59;2.57;;;;;40
22.22;21.67;21.82;22.79;1014;45;2.57;;;;;20
22.72;22.14;21.06;25.91;1013;42;3.09;;;;;20
22.08;21.68;18.92;25.34;1013;51;4.12;;;;;20
20.45;19.88;17.32;23.1;1013;51;5.66;2;;;;20
19.67;19.08;16.9;22.01;1013;53;4.63;;;;;20
18.05;17.69;14.66;21.58;1015;68;3.09;;;;;40
16.53;16.01;14.15;19.7;1015;68;2.06;;;;;75
16.14;15.77;13.28;19.61;1015;75;1.54;;;;;40
17.38;17.08;15.82;18.65;1016;73;1.03;;;;;20
17.13;16.78;15.17;20.1;1016;72;1.54;;;;;20
20.16;19.8;18.31;23.47;1016;60;2.06;;;;;40
19.57;18.78;17.52;22.82;1015;46;2.06;;;;;40
20.58;19.82;18.58;23.82;1014;43;3.09;;;;;40
21.3;20.9;17.82;22.92;1014;54;6.17;;;;;75
21.62;21.12;20.82;21.81;1014;49;1.79;3;;;;20
21.09;20.61;18.9;22.36;1014;52;0.89;;;;;20
20.6;20.2;18.82;21.43;1014;57;1.34;;;;;40
16.36;16.22;15.82;16.81;1014;83;2.06;;;;;75
16.05;15.67;15.57;16.25;1016;75;2.06;;;;;75
15.75;15.29;15.01;15.82;1016;73;2.57;;;;;75
14.92;14.48;12.82;15.88;1017;77;1.54;;;;;0
16.62;16.24;14.82;18.1;1017;73;2.57;;;;;0
18.6;18.16;16.63;21.76;1017;63;2.57;;;;;20
19.16;18.7;17.41;22.14;1017;60;3.09;;;;;40
19.39;18.77;17.34;22.15;1016;53;2.57;;;;;40
20.83;20.2;18.37;23.65;1015;47;6.17;;;;;40
20.8;20.61;20.14;21.82;1015;64;4.63;;;;;40
19.74;19.47;19.21;22.89;1016;65;2.57;;;;;40
20.69;20.36;18.9;21.82;1015;59;5.14;3;;;;40
20.1;19.89;19.82;20.32;1015;66;3.09;;;;;75
17.16;16.71;15.14;20.07;1016;68;2.57;;;;;40
16.33;15.92;13.85;19.38;1016;73;1.54;;;;;75
16.2;16.04;15.7;16.82;1016;83;2.06;;;;;75
15.44;15.31;14.46;15.82;1017;87;2.68;;;;;75
15.14;14.98;13.9;15.82;1016;87;3.09;0.51;;;;90
15.11;14.97;12.82;17.24;1016;88;0.51;;;;;20
18.9;18.75;15.82;21.43;1015;73;1.03;;;;;20
19.8;19.66;17.82;22.79;1014;70;1.54;;;;;75
19.14;18.89;16.67;22.66;1015;68;6.17;;;;;90
18.04;17.94;16.81;19.21;1016;78;3.13;;;;;75
17.76;17.78;16.81;20.67;1016;84;3.13;0.51;;;;90
18.93;18.86;17.82;21.22;1016;76;3.13;1;;;;75
18.74;18.34;17.82;21.13;1015;64;3.58;;;;;20
19.42;18.91;18.82;20.14;1015;57;5.36;;;;;20
18.05;17.5;16.82;18.65;1015;61;3.58;;;;;75
17.66;17.07;16.13;18.1;1016;61;3.13;;;;;75
14.95;14.51;13.49;18.3;1016;77;3.6;;;;;75
14.47;13.98;12.84;17.59;1017;77;2.06;;;;;40
12.89;12.25;11;15.76;1017;77;3.09;;;;;40
12.47;11.78;10.4;15.3;1017;77;3.09;;;;;20
13.33;12.36;11.32;16.36;1016;63;5.66;;;;;40
14.55;13.5;12.58;17.45;1015;55;5.14;;;;;40
16.19;15.2;14.52;19.42;1015;51;4.12;;;;;75
15.21;14.54;13.47;17.79;1015;67;1.79;1.02;;;;75
15.51;15;14.82;18.35;1015;72;5.14;1.52;;;;90
17.06;16.54;16.13;17.82;1015;66;4.63;1;;;;75
13.58;12.93;12.82;14.46;1015;74;3.09;4;;;;90
13.54;12.96;12.82;14.21;1014;77;2.68;1;;;;75
14.32;13.69;13.9;14.82;1014;72;3.6;;;;;40
12.76;12.18;11.68;13.65;1016;80;4.12;0.51;;;;75
11.5;10.95;11.25;11.82;1015;86;1.79;1.52;;;;75
13.02;12.36;10.82;14.56;1017;76;4.12;;;;;75
14.07;13.44;12.82;16.22;1017;73;5.66;;;;;40
15.95;15.22;14.82;17.89;1017;62;6.17;;;;;20
18.26;17.5;16.7;21.57;1016;52;5.66;;;;;40
18.15;17.27;16.44;21.24;1016;48;5.66;;;;;75
18.23;17.39;16.02;20.86;1015;49;6.17;;;;;75
19.66;18.96;18.82;20.14;1014;49;2.68;;;;;75
19.42;18.75;18.35;20.14;1014;51;7.15;;;;;75
19.04;18.31;17.79;19.21;1014;50;6.17;;;;;90
17.32;16.54;15.6;19.9;1014;55;5.14;;;;;90
17.21;16.53;15.37;19.7;1014;59;4.63;;;;;75
15.75;15.03;13.72;18.11;1015;63;6.17;;;;;40
19.04;18.64;17.79;19.21;1014;63;5.14;;;;;40
20.02;19.67;18.35;21.22;1014;61;1.79;;;;;75
19.07;18.6;16.97;21.96;1014;60;3.6;;;;;40
22.98;22.69;22.79;23.1;1014;52;3.6;;;;;75
22.98;22.72;22.82;23.9;1014;53;4.12;;;;;75
22.4;21.98;20.69;25.49;1015;49;3.6;;;;;75
22.67;22.32;20.74;25.36;1014;51;4.63;;;;;75
22.73;22.57;22.54;23.82;1014;58;4.12;;;;;75
22.15;21.83;19.87;25.29;1015;54;3.6;;;;;40
19.65;19.24;17.76;22.26;1016;60;1.03;;;;;40
18.86;18.58;16.91;21.88;1017;68;2.57;;;;;75
17.04;17.1;14.98;20.65;1018;88;3.09;;;;;90
17.83;17.84;15.82;19.56;1020;83;0.51;;;;;20
20.7;20.71;18.82;21.99;1019;72;1.54;;;;;20
21.58;21.46;20.82;23.35;1019;64;1.54;;;;;20
24.5;24.39;22.73;27.63;1019;53;2.57;;;;;40
24.8;24.72;23.15;27.91;1018;53;4.12;;;;;40
24.78;24.51;22.9;27.65;1017;46;4.12;;;;;40
23.56;23.22;21.41;25.82;1016;48;3.09;1;;;;20
22.71;22.66;21.99;23.82;1017;62;2.24;;;;;75
21.36;21.38;20.7;22.82;1017;70;3.09;0.51;;;;75
18.13;17.96;17.65;19.03;1019;75;2.57;;;;;75
18.17;18.13;17.82;18.47;1019;80;1.54;;;;;0
17.17;17.16;15.82;18.65;1020;85;3.6;;;;;0
17.35;17.2;15.82;19.56;1020;79;1.03;;;;;20
20.7;20.6;18.82;21.99;1018;68;1.03;;;;;20
21.79;21.77;20.82;23.45;1018;67;1.54;;;;;20
23.89;23.74;22.82;24.76;1017;54;2.06;;;;;20
23.89;23.72;22.82;24.76;1016;53;2.06;;;;;40
23.58;23.46;22.82;24.21;1016;56;4.63;;;;;75
20.85;20.66;18.82;24.52;1017;64;3.6;;;;;75
20.66;20.69;18.81;24.3;1017;73;1.03;;;;;75
20.69;20.49;18.78;24.12;1016;64;2.57;;;;;40
18.64;18.34;16.65;21.73;1016;68;0;;;;;75
18.38;18.28;17.55;19.35;1016;77;1.54;1;;;;90
18.66;18.59;16.44;22.33;1017;77;0;;;;;75
17.3;17.36;14.9;20.43;1014;87;2.24;0.51;;;;75
17.4;17.34;15.05;20.52;1016;82;2.06;;;;;75
20.29;20.15;17.95;23.49;1015;68;3.09;;;;;40
19.96;19.68;17.53;22.88;1015;64;1.54;;;;;75
22.09;22.16;20.7;23.1;1014;69;3.13;;;;;75
23.1;23.32;21.25;26.34;1013;71;1.54;;;;;75
19.88;20.01;17.82;20.88;1015;80;6.69;1;;;;90
21.61;21.84;18.82;23.47;1014;77;4.63;0.51;;;;75
22.17;22.32;20.82;24.03;1014;72;4.47;2;;;;75
20.4;20.79;19.82;21.13;1014;88;2.06;1;;;;75
20.09;20.3;15.74;20.32;1014;82;2.06;;;;;40
19.22;19.34;15.74;19.76;1015;82;3.09;;;;;40
17.28;17.28;15.18;18.9;1014;85;0.89;;;;;40
17.76;17.76;15.18;18.65;1015;83;1.03;;;;;20
16.81;16.79;16.81;17.79;1015;86;1.54;;;;;90
18.05;18.05;16.82;20.67;1015;82;1.03;;;;;90
19.7;19.63;18.82;21.22;1015;73;1.03;;;;;0
20.75;20.58;19.82;22.34;1015;65;1.03;;;;;20
22.62;22.48;21.82;24;1015;59;2.06;;;;;40
22.21;22.16;19.83;26.11;1014;64;1.54;;;;;75
22.26;22;20.07;26.19;1014;56;2.57;;;;;40
22.39;22.07;20.38;25.8;1013;53;2.06;;;;;40
23.9;23.65;21.74;27.25;1012;50;2.06;;;;;40
21;21.01;17.82;23.45;1012;71;3.09;;;;;75
22.52;22.42;21.82;23.1;1012;61;2.06;;;;;40
21.77;21.7;20.82;22.54;1012;65;2.06;;;;;40
21.52;21.63;19.82;24.84;1013;73;2.57;;;;;20
20.75;21.02;17.82;24.83;1014;82;1.03;;;;;0
17.86;17.84;17.24;18.41;1014;82;0.51;;;;;40
17.28;17.2;16.68;18.07;1014;82;2.06;;;;;0
19.62;19.52;17.82;21.22;1013;72;1.03;;;;;0
20.75;20.68;19.82;22.34;1014;69;1.03;;;;;0
22.62;22.63;21.82;24.46;1014;65;1.03;;;;;20
27.07;27.3;25.82;28.1;1012;47;2.57;;;;;20
27.22;27.25;26.68;27.54;1012;44;3.09;;;;;20
26.29;26.29;23.76;29.3;1011;41;2.57;;;;;20
26.31;26.31;23.44;29.9;1010;41;2.57;;;;;20
26.9;26.84;24.47;30.47;1011;41;3.09;;;;;20
26.86;26.96;24.64;30.33;1011;44;3.09;;;;;0
24.21;24.36;22.49;27.31;1013;64;2.06;;;;;0
22.09;22.39;20.34;25.63;1013;78;2.06;;;;;0
19.09;19.22;17.17;22.42;1013;83;1.54;;;;;0
21.77;21.93;20.82;22.54;1013;74;1.54;;;;;0
24.75;24.93;22.82;25.88;1014;63;1.54;;;;;0
25.95;25.95;24.82;27.89;1015;60;1.03;;;;;0
29.19;30.31;27.82;30.57;1013;53;1.03;;;;;0
30.1;31.2;29.82;31.68;1012;50;2.57;;;;;20
28.76;28.92;26.26;31.6;1012;46;2.57;;;;;20
29.79;29.56;29.76;30.01;1012;41;3.6;;;;;20
29.94;30.37;29.21;31.13;1012;46;1.54;;;;;20
29.49;29.79;29.21;30.01;1012;46;1.54;;;;;20
26.14;26.14;24.72;28.8;1014;65;0;;;;;0
24.42;24.72;22.5;27.18;1014;69;1.54;;;;;0
21.78;22.18;19.78;24.85;1015;83;1.54;;;;;0
23.9;24.12;22.82;25.11;1016;68;1.54;;;;;0
27.25;28.32;25.82;28.65;1016;59;1.03;;;;;0
28.46;29.42;27.82;30.01;1018;54;1.03;;;;;0
32.22;32.6;31.82;33.35;1016;40;4.12;;;;;20
32.06;31.85;31.43;32.82;1016;37;4.63;;;;;20
30.71;30.16;28.61;33.65;1016;37;4.63;;;;;40
31.21;30.16;29.52;34.47;1016;32;4.63;;;;;20
31.06;30.1;29.6;34.48;1016;33;3.6;;;;;0
30.87;30.48;29.21;34.5;1016;38;3.09;;;;;0
27.66;27.85;24.25;32.11;1018;47;1.03;;;;;0
24.95;25.12;23.82;25.88;1018;62;1.03;;;;;0
24.34;24.55;22.79;24.76;1018;66;2.06;;;;;0
25.34;25.55;23.82;26.43;1019;62;0.51;;;;;0
27.61;28.7;25.82;29.21;1019;58;1.03;;;;;0
28.46;29.31;27.82;30.01;1020;53;1.03;;;;;0
32.22;32.07;31.82;33.35;1018;37;1.54;;;;;0
32.37;31.79;31.99;34.46;1017;34;1.54;;;;;0
32.36;31.78;30.3;35.55;1017;34;2.57;;;;;0
33.18;32.87;31.15;36.53;1016;34;2.06;;;;;0
33.32;32.89;31.5;36.68;1015;33;2.57;;;;;0
33.38;33.34;31.43;36.97;1015;35;2.57;;;;;0
30.11;31.38;27.64;34.35;1018;51;1.03;;;;;0
28.91;30.04;24.46;32.99;1018;54;1.03;;;;;0
24.86;25.1;22.71;27.72;1019;65;1.54;;;;;0
25.82;26.02;23.82;26.99;1017;60;0.51;;;;;0
28.08;28.73;26.82;29.21;1016;52;1.03;;;;;0
30.47;31.26;28.82;31.99;1015;47;1.54;;;;;0
33.73;33.46;33.65;34.46;1015;33;2.06;;;;;0
33.88;33.3;33.1;36.13;1014;31;3.6;;;;;0
33.44;31.99;31.69;35.98;1014;26;4.12;1;;;;0
32.28;30.61;29.75;35.82;1013;25;6.17;;;;;20
33.57;32.14;32.54;35.01;1013;26;4.12;;;;;20
31.92;31.67;31.82;32.24;1013;37;4.12;;;;;0
26.51;26.51;24.44;29.38;1015;51;1.03;;;;;0
25.39;25.79;23.07;29.24;1016;69;4.12;;;;;0
22.84;23.22;21.38;25.67;1016;78;3.09;;;;;0
25.4;25.54;24.82;26.68;1015;59;0.51;;;;;0
25.4;25.54;24.82;26.68;1015;59;0.51;;;;;0
27.9;27.39;25.53;31.13;1016;37;3.09;;;;;0
28.74;27.84;26.41;32.24;1015;33;3.6;;;;;0
32.38;31.66;30.82;33.65;1013;33;2.06;;;;;0
32.98;32.27;31.68;33.1;1013;32;2.57;1;;;;0
31.33;29.89;29.14;33.88;1012;28;2.57;;;;;20
30.55;29.75;30.32;32.24;1012;35;1.54;;;;;75
27.67;29.07;25.59;31.04;1012;61;4.63;;;;;75
26.11;26.11;23.82;29.8;1016;51;7.72;;;;;75
22.87;23.51;17.82;26.77;1016;88;7.2;;;;;75
22.09;22.37;17.79;25.98;1016;77;4.63;;;;;40
19.8;19.72;17.24;21.43;1015;72;2.06;;;;;40
19.05;19.05;16.68;20.88;1016;78;2.57;;;;;0
18.74;18.76;16.13;20.32;1017;80;1.54;;;;;0
20.86;20.93;18.82;22.54;1016;74;1.54;;;;;20
21.15;21.23;19.51;24.3;1017;73;1.03;;;;;0
24.53;24.81;22.82;28.06;1017;68;2.57;;;;;0
25.1;25.15;23.5;28.3;1017;57;3.09;;;;;0
28.44;28.48;26.82;29.76;1015;45;3.09;;;;;20
28.58;28.63;27.82;30.01;1015;45;2.57;;;;;20
27.84;27.87;25.97;31.02;1014;45;2.57;;;;;20
28.09;28.04;26.2;31.22;1014;44;4.12;;;;;40
27.99;28.02;26.13;31.27;1015;45;3.6;;;;;40
26.6;26.6;24.47;29.48;1015;42;4.12;;;;;20
25.23;25.19;23.7;28.26;1017;53;3.09;;;;;20
24.38;24.36;23.35;24.82;1017;57;2.57;;;;;40
24.54;24.72;23.16;28.2;1018;64;1.54;;;;;40
20.59;20.48;19.61;21.82;1018;68;1.54;;;;;20
19.84;19.92;19.09;20.82;1018;78;1.03;;;;;0
21.16;21.08;19.82;22.89;1019;67;0.51;;;;;0
24.88;24.81;22.82;26.99;1019;53;1.03;;;;;0
24.7;24.61;23.82;27.24;1020;53;1.03;;;;;0
29.5;28.51;27.82;30.88;1018;33;1.54;;;;;0
28.89;27.96;27.82;31.68;1018;33;3.09;;;;;20
29.51;28.38;27.51;32.84;1017;31;2.06;;;;;20
29.93;28.69;28.11;33.28;1016;30;2.06;;;;;20
29.04;27.85;28.1;30.15;1016;29;2.57;;;;;20
28.85;28.14;28.17;30.16;1016;36;4.63;;;;;0
27.59;28.96;24.82;31.23;1018;61;2.57;;;;;0
26.16;26.16;22.82;30.48;1018;64;3.09;;;;;0
21.76;21.9;19.54;26.04;1019;73;2.57;;;;;0
22.71;22.71;20.82;24;1018;64;1.54;;;;;0
25.23;25.38;22.82;26.99;1018;60;2.06;;;;;0
25.95;25.95;24.82;27.89;1018;60;1.54;;;;;0
30.25;30.23;28.82;31.43;1015;42;2.57;;;;;0
30.85;30.86;30.82;32.24;1015;41;1.54;;;;;0
30.55;30.34;30.32;33.9;1014;40;2.06;;;;;0
31.91;31.81;30.32;35.37;1013;38;2.06;;;;;0
30.55;30.91;30.32;33.35;1013;44;2.57;;;;;0
30.55;31.38;29.46;30.82;1013;47;4.12;;;;;20
26.7;27.48;24.35;29.52;1014;56;3.09;;;;;40
24.91;25.15;22.84;28.07;1015;65;4.12;;;;;20
22.06;22.12;19.87;24.92;1016;69;4.63;;;;;0
24.97;25.17;23.82;26.22;1015;63;2.57;;;;;0
27.48;28.2;25.82;28.65;1015;54;2.06;;;;;0
27.83;28.61;26.82;29.56;1016;54;2.06;;;;;0
31.77;33.08;30.82;32.54;1013;46;2.06;;;;;0
31.46;32.98;30.82;32.79;1012;48;3.09;;;;;0
32.37;33.85;31.99;34.46;1012;45;3.6;;;;;0
32.82;33.71;31.99;33.82;1010;41;6.69;1;;;;20
31.92;32.52;31.68;31.99;1010;42;8.75;;;;;20
31.16;31.76;30.57;31.43;1010;44;7.2;1;;;;20
26.59;26.59;23.88;29.94;1012;57;7.2;;;;;0
25.56;25.97;23.22;29.25;1013;69;5.66;;;;;0
23.78;24.12;21.24;27.02;1013;73;5.66;;;;;0
26.29;26.29;24.46;27.34;1012;66;2.06;;;;;0
28.68;30.1;26.68;30.32;1011;57;1.03;;;;;0
29.3;29.93;28.82;30.11;1012;49;1.54;;;;;0
32.38;31.81;30.82;33.65;1009;34;2.57;;;;;0
32.22;31.46;31.82;33.9;1009;33;3.09;;;;;20
32.37;31.5;31.99;35.57;1008;32;2.57;;;;;40
28.55;28.59;26.82;35.01;1008;45;2.57;;;;;75
23.42;23.49;20.82;31.13;1010;64;4.63;;;;;75
25.25;25.42;23.82;28.35;1009;61;3.09;;;;;40
20.83;21.01;19.07;21.68;1011;78;2.06;;;;;75
21.77;21.91;18.51;25.92;1011;73;2.06;;;;;40
20.2;20.44;17.83;24.34;1012;83;1.03;;;;;0
21.29;21.15;19.82;22.34;1013;64;7.72;;;;;40
21.38;21.17;20.82;22.34;1014;61;6.69;;;;;20
22.62;22.43;21.82;24;1014;57;7.2;;;;;20
25.7;25.42;23.82;26.99;1012;42;6.69;;;;;20
26.01;26.01;24.82;27.24;1012;44;7.2;;;;;20
25;24.7;22.45;28.19;1011;44;4.63;;;;;40
24.49;24.09;22.34;27.79;1011;42;3.6;;;;;40
24.3;23.88;22.23;27.57;1011;42;4.12;;;;;40
20.92;20.53;18.97;24.18;1013;56;2.06;;;;;40
19.44;19.11;17.44;22.79;1014;64;2.06;;;;;40
17.13;16.67;15.16;20.01;1014;68;3.09;;;;;0
19.7;19.19;18.82;21.22;1015;56;6.17;;;;;20
20.54;19.9;19.82;22.24;1015;48;8.75;;;;;20
21.15;20.57;18.82;22.79;1014;48;7.72;;;;;75
21.18;20.61;20.82;23.35;1014;48;8.75;;;;;40
21.03;20.55;19.26;24.64;1014;52;7.2;;;;;40
21.53;20.94;19.48;24.94;1014;46;8.75;;;;;40
23.13;22.62;21.82;24.21;1013;43;7.72;;;;;40
21.89;21.21;19.45;24.6;1013;41;7.2;;;;;40
22.83;22.29;21.82;23.65;1013;43;7.2;;;;;75
22.52;21.98;21.82;23.35;1012;44;5.14;;;;;20
20.27;19.55;18.25;23.3;1014;46;7.2;;;;;20
19.44;18.9;17.64;22.65;1014;56;6.17;;;;;20
16.53;15.78;14.31;19.34;1015;59;4.12;;;;;40
16.25;15.47;13.83;19.48;1015;59;2.57;;;;;40
17.95;17.58;15.77;22.24;1015;68;2.06;;;;;0
22.42;22.02;21.82;23.45;1014;50;4.63;;;;;0
22.96;22.43;21.37;24.56;982;43;5.14;;;;;20
23.78;23.26;22.48;26.22;982;40;5.14;;;;;40
24.35;23.83;23.04;27.24;982;38;6.69;;;;;40
26.22;26.22;22.48;27.54;988;36;7.72;;;;;40
25.81;25.31;22.48;26.99;988;33;7.72;;;;;20
25.81;25.28;22.48;26.99;988;32;7.2;;;;;20
25.92;25.35;23.7;29.04;1011;30;7.2;;;;;20
25.14;24.57;23.04;25.88;988;33;6.17;;;;;20
25.1;24.58;24.82;25.32;1011;35;4.63;;;;;20
22.31;21.59;19.8;25.84;1012;38;3.6;;;;;0
20.36;19.73;18.19;24.25;1013;49;2.06;;;;;0
18.11;17.52;15.76;22.36;1013;59;1.54;;;;;0
16.01;15.42;15;17.42;1013;67;1.54;;;;;0
20.09;19.62;17.82;22.34;1011;56;1.03;;;;;40
22.2;21.76;20.82;24.56;1011;49;1.54;;;;;0
22.88;22.5;20.82;26.22;1011;49;2.06;;;;;0
26.98;26.75;24.7;29.21;988;38;2.57;;;;;75
27.26;26.95;25.26;28.65;988;38;3.6;;;;;20
28.73;28.18;28.35;28.82;1007;38;4.63;;;;;40
25.41;25;24.15;26.82;978;38;3.6;;;;;40
24.36;24.29;23.65;24.82;989;55;5.14;;;;;75
23.5;23.39;22.24;23.82;989;57;3.6;;;;;40
22.67;22.61;20.57;22.82;1011;62;6.69;;;;;75
20.71;21;19.82;21.43;1012;83;3.09;;;;;75
19.5;19.96;17.2;23.65;1013;94;2.06;;;;;40
22.07;22.16;20.82;23.1;1013;70;2.06;;;;;0
22.83;22.81;21.82;24.56;1014;63;4.12;;;;;0
24.7;24.64;23.82;26.68;1014;54;3.09;;;;;0
26.06;26.06;21.37;29.76;992;41;4.63;;;;;40
26.34;26.34;21.93;30.01;992;40;3.09;;;;;40
26.87;26.72;24.7;31.13;992;39;2.57;;;;;40
27.19;26.8;23.04;29.82;989;36;3.6;;;;;40
27.21;26.92;24.7;28.82;989;38;3.6;;;;;20
26.95;26.68;25.26;28.82;990;37;4.63;;;;;0
24.52;24.12;20.81;27.51;982;42;0.51;;;;;40
23.45;23.23;21.21;26.12;1015;53;2.06;;;;;40
20.33;19.99;18.23;23.04;1016;60;3.09;;;;;20
22.8;22.62;19.82;25.4;1016;57;1.03;;;;;0
26.17;26.17;22.82;28.1;1015;49;2.06;;;;;0
26.5;26.5;23.04;29.84;995;42;1.54;;;;;0
28.76;28.21;25.81;31.43;995;38;2.57;;;;;0
29.79;29.05;29.76;31.68;1016;36;2.57;;;;;20
30.1;29.37;29.82;33.35;1015;36;3.09;;;;;20
28.58;27.9;24.7;32.24;995;36;4.12;;;;;40
30.09;29.36;28.07;33.65;1016;36;3.6;;;;;20
29.49;28.92;29.21;31.13;1016;38;3.6;;;;;0
24.84;24.53;21.37;28.44;986;44;2.57;;;;;20
23.17;23.11;19.62;26.77;1020;60;2.06;;;;;20
23.18;23.04;20.81;26.22;1001;57;1.03;;;;;0
26.27;26.27;24.7;28.73;1004;52;1.54;;;;;0
26.44;26.44;23.59;29.56;990;42;2.06;;;;;20
30.4;30.29;29.82;30.88;1019;41;4.12;;;;;40
29.27;29.08;24.7;30.88;996;42;3.6;;;;;40
29.6;28.94;26.97;33.23;1019;37;4.12;;;;;40
28.02;27.97;23.04;30.82;999;44;6.69;;;;;20
27.7;27.47;23.59;29.82;999;41;4.12;;;;;20
27.74;27.51;23.59;29.21;996;41;4.63;;;;;0
24.62;24.73;22.64;28.11;1021;61;3.09;;;;;0
22.98;23.11;20.85;26.31;1022;68;3.6;;;;;0
20.88;20.69;18.41;23.76;1022;64;1.54;;;;;0
23.44;23.59;21.82;24.76;1021;67;4.12;;;;;0
25.82;26;23.82;26.99;1021;59;4.12;;;;;0
26.99;27.41;25.82;29;1021;50;4.12;;;;;0
26.92;26.96;23.04;29.76;999;43;4.12;;;;;20
27.76;27.59;25.26;29.46;998;42;4.63;;;;;20
28.23;27.94;26.37;30.57;998;41;5.14;;;;;20
28.93;28.45;26.93;31.68;997;39;4.63;;;;;20
28.61;28.07;27.48;30.01;997;38;6.17;;;;;20
28.31;27.8;27.48;28.9;996;38;4.63;;;;;20
24.44;24.32;22.04;27.85;1018;53;4.63;;;;;0
