course_id,sched_1_355,sched_2_1035,sched_3_418,sched_4_2543,stop_1_355,stop_2_1035,stop_3_418,stop_4_2543,stay_1_355,stay_2_1035,stay_3_418,stay_4_2543,daily_course,weekly_course,t_stop1_to_stop2,t_stop2_to_stop3,t_stop3_to_stop4,sched_1_355_s,sched_2_1035_s,sched_3_418_s,sched_4_2543_s,stop_1_355_s,stop_2_1035_s,stop_3_418_s,stop_4_2543_s,year,month,day
39961,42:29.7,43:30.1,45:30.2,47:30.3,42:34.8,43:12.0,44:36.7,47:58.8,0,0,1,0,1,1,37.152,84.672,202.176,1596775350,1596775410,1596775530,1596775650,1596775355,1596775392,1596775477,1596775679,2020,8,7
39963,44:30.0,46:30.1,48:30.2,51:30.0,45:50.4,47:14.2,48:17.3,50:45.0,0,0,0,0,2,2,83.808,63.072,147.744,1596779070,1596779190,1596779310,1596779490,1596779150,1596779234,1596779297,1596779445,2020,8,7
39965,58:30.1,00:30.2,02:30.3,05:30.0,00:38.9,01:30.7,02:46.8,06:08.9,0,0,0.5,0,3,3,51.84,76.032,202.176,1596783510,1596783630,1596783750,1596783930,1596783639,1596783691,1596783767,1596783969,2020,8,7
39971,50:30.0,52:30.1,54:30.2,57:30.0,51:36.6,52:31.0,54:06.0,58:11.4,0,1,0,0,4,4,54.432,95.04,245.376,1596797430,1596797550,1596797670,1596797850,1596797497,1596797551,1596797646,1596797891,2020,8,7
39973,01:30.4,03:29.7,05:29.8,08:30.3,00:43.8,02:03.3,03:38.3,06:36.3,0,0,1,0,5,5,79.488,95.04,177.984,1596801690,1596801810,1596801930,1596802110,1596801644,1596801723,1596801818,1596801996,2020,8,7
39975,12:30.0,14:30.0,16:30.1,19:29.9,11:44.2,12:40.3,14:37.0,17:55.7,0,1,1,0,6,6,56.16,116.64,198.72,1596805950,1596806070,1596806190,1596806370,1596805904,1596805960,1596806077,1596806276,2020,8,7
39977,29:29.8,31:29.9,33:30.0,36:29.7,30:16.4,31:22.9,32:36.4,36:07.2,0,1,0.5,0.5,7,7,66.528,73.44,210.816,1596810570,1596810690,1596810810,1596810990,1596810616,1596810683,1596810756,1596810967,2020,8,7
39979,41:29.8,43:29.9,45:30.0,48:29.7,46:09.7,47:18.8,48:33.1,51:52.7,0,0,0.5,0,8,8,69.12,74.304,199.584,1596814890,1596815010,1596815130,1596815310,1596815170,1596815239,1596815313,1596815513,2020,8,7
39981,52:30.1,54:30.2,56:30.3,59:30.0,59:04.1,59:56.8,01:11.1,05:59.7,0,1,1,0,9,9,52.704,74.304,288.576,1596819150,1596819270,1596819390,1596819570,1596819544,1596819597,1596819671,1596819960,2020,8,7
39983,59:30.3,00:30.0,02:30.0,04:30.1,00:29.1,01:14.0,02:17.1,05:57.4,0,0,1,0,10,10,44.928,63.072,220.32,1596823170,1596823230,1596823350,1596823470,1596823229,1596823274,1596823337,1596823557,2020,8,7
39985,10:29.9,11:30.3,13:30.4,15:29.7,10:20.4,11:01.8,12:37.7,15:59.0,0,0,1,0,11,11,41.472,95.904,201.312,1596827430,1596827490,1596827610,1596827730,1596827420,1596827462,1596827558,1596827759,2020,8,7
40232,29:30.0,30:29.7,31:30.1,33:30.2,29:37.8,30:09.8,31:12.9,34:03.1,0,0.5,1,0,1,12,31.968,63.072,170.208,1596857370,1596857430,1596857490,1596857610,1596857378,1596857410,1596857473,1596857643,2020,8,8
40234,29:30.3,30:30.0,31:30.4,33:29.7,31:08.0,31:45.1,32:37.8,34:00.8,0,0,0,0,2,13,37.152,52.704,82.944,1596860970,1596861030,1596861090,1596861210,1596861068,1596861105,1596861158,1596861241,2020,8,8
40236,39:30.2,41:30.3,42:30.0,44:30.0,40:08.3,40:41.1,41:40.7,45:07.2,0,0.5,0,0,3,14,32.832,59.616,206.496,1596865170,1596865290,1596865350,1596865470,1596865208,1596865241,1596865301,1596865507,2020,8,8
40238,42:30.2,44:30.3,45:30.0,47:30.0,43:24.7,44:44.2,45:36.0,48:12.4,0,0,0,0,4,15,79.488,51.84,156.384,1596868950,1596869070,1596869130,1596869250,1596869005,1596869084,1596869136,1596869292,2020,8,8
40242,03:29.7,05:29.8,06:30.2,08:30.3,03:23.6,04:44.0,05:58.3,10:14.9,0,0.5,0,0,5,16,80.352,74.304,256.608,1596877410,1596877530,1596877590,1596877710,1596877404,1596877484,1596877558,1596877815,2020,8,8
40248,12:29.7,14:29.8,15:30.2,17:30.3,13:12.9,14:02.1,14:54.8,18:16.1,0,0,1,0,6,17,49.248,52.704,201.312,1596888750,1596888870,1596888930,1596889050,1596888793,1596888842,1596888895,1596889096,2020,8,8
40250,15:29.7,17:29.8,18:30.2,20:30.3,17:30.6,18:05.2,18:59.6,21:59.3,0,0.5,0,0,7,18,34.56,54.432,179.712,1596892530,1596892650,1596892710,1596892830,1596892651,1596892685,1596892740,1596892919,2020,8,8
40252,26:30.0,28:30.1,29:29.8,31:29.9,28:17.2,28:58.7,30:12.1,34:02.8,0,0.5,0,0,8,19,41.472,73.44,230.688,1596896790,1596896910,1596896970,1596897090,1596896897,1596896939,1596897012,1596897243,2020,8,8
40254,31:30.1,33:30.2,34:29.9,36:30.0,33:29.4,34:49.7,35:50.2,37:59.8,0,0.5,1,0,9,20,80.352,60.48,129.6,1596900690,1596900810,1596900870,1596900990,1596900809,1596900890,1596900950,1596901080,2020,8,8
40258,36:29.7,37:30.1,38:29.8,40:29.9,38:17.7,39:45.8,40:35.0,43:58.9,0,0,0,0,10,21,88.128,49.248,203.904,1596908190,1596908250,1596908310,1596908430,1596908298,1596908386,1596908435,1596908639,2020,8,8
40260,44:30.3,45:30.0,46:30.4,48:29.7,47:10.2,48:06.3,49:12.9,52:02.2,0,0.5,0.5,0,11,22,56.16,66.528,169.344,1596912270,1596912330,1596912390,1596912510,1596912430,1596912486,1596912553,1596912722,2020,8,8
40232,29:30.0,30:29.7,31:30.1,33:30.2,29:05.9,29:48.2,31:01.6,34:01.3,0,0,0,0,1,23,42.336,73.44,179.712,1596943770,1596943830,1596943890,1596944010,1596943746,1596943788,1596943862,1596944041,2020,8,9
40234,29:30.3,30:30.0,31:30.4,33:29.7,31:06.2,31:51.2,32:15.4,35:55.7,0,0,0,0,2,24,44.928,24.192,220.32,1596947370,1596947430,1596947490,1596947610,1596947466,1596947511,1596947535,1596947756,2020,8,9
40236,39:30.2,41:30.3,42:30.0,44:30.0,40:05.7,40:33.3,41:34.7,44:05.0,0,0,0,0,3,25,27.648,61.344,150.336,1596951570,1596951690,1596951750,1596951870,1596951606,1596951633,1596951695,1596951845,2020,8,9
40244,06:29.7,08:29.8,09:30.2,11:30.3,06:29.7,07:32.7,08:32.4,10:02.2,0,0.5,0.5,0,4,26,63.072,59.616,89.856,1596967590,1596967710,1596967770,1596967890,1596967590,1596967653,1596967712,1596967802,2020,8,9
40246,09:29.7,11:29.8,12:30.2,14:30.3,09:47.8,11:54.0,12:36.3,14:00.1,0,0,0.5,0,5,27,126.144,42.336,83.808,1596971370,1596971490,1596971550,1596971670,1596971388,1596971514,1596971556,1596971640,2020,8,9
40248,12:29.7,14:29.8,15:30.2,17:30.3,13:07.7,13:38.8,14:52.2,17:59.7,0,0,0,0.5,6,28,31.104,73.44,187.488,1596975150,1596975270,1596975330,1596975450,1596975188,1596975219,1596975292,1596975480,2020,8,9
40250,15:29.7,17:29.8,18:30.2,20:30.3,16:17.2,16:50.0,18:07.8,21:48.1,0,1,0,0,7,29,32.832,77.76,220.32,1596978930,1596979050,1596979110,1596979230,1596978977,1596979010,1596979088,1596979308,2020,8,9
40254,31:30.1,33:30.2,34:29.9,36:30.0,32:23.7,33:25.1,34:28.1,35:56.3,0,0,0,0,8,30,61.344,63.072,88.128,1596987090,1596987210,1596987270,1596987390,1596987144,1596987205,1596987268,1596987356,2020,8,9
40256,34:30.1,36:30.2,37:29.9,39:30.0,35:34.1,36:39.7,37:54.0,39:49.8,0,1,0,0.5,9,31,65.664,74.304,115.776,1596990870,1596990990,1596991050,1596991170,1596990934,1596991000,1596991074,1596991190,2020,8,9
40260,44:30.3,45:30.0,46:30.4,48:29.7,45:30.8,46:38.2,47:30.0,49:56.9,0,0,0,0,10,32,67.392,51.84,146.88,1596998670,1596998730,1596998790,1596998910,1596998731,1596998798,1596998850,1596998997,2020,8,9
39959,30:29.7,31:30.1,33:30.2,35:30.3,29:54.2,30:42.6,32:30.6,36:04.9,0,0.5,1,0,1,33,48.384,108,214.272,1597030230,1597030290,1597030410,1597030530,1597030194,1597030243,1597030351,1597030565,2020,8,10
39965,58:30.1,00:30.2,02:30.3,05:30.0,58:50.0,00:13.8,01:40.2,04:31.3,0,1,0.5,0.5,2,34,83.808,86.4,171.072,1597042710,1597042830,1597042950,1597043130,1597042730,1597042814,1597042900,1597043071,2020,8,10
39967,28:30.1,30:30.2,32:30.3,35:30.0,29:02.1,30:06.9,31:41.1,34:01.9,0,1,1,0,3,35,64.8,94.176,140.832,1597048110,1597048230,1597048350,1597048530,1597048142,1597048207,1597048301,1597048442,2020,8,10
39969,39:29.7,41:29.8,43:29.9,46:30.4,40:32.7,41:35.8,43:22.1,46:12.3,0,0.5,0.5,0,4,36,63.072,106.272,170.208,1597052370,1597052490,1597052610,1597052790,1597052433,1597052496,1597052602,1597052772,2020,8,10
39971,50:30.0,52:30.1,54:30.2,57:30.0,51:08.1,51:52.1,53:36.7,58:24.4,0,0.5,0.5,0,5,37,44.064,104.544,287.712,1597056630,1597056750,1597056870,1597057050,1597056668,1597056712,1597056817,1597057104,2020,8,10
39973,01:30.4,03:29.7,05:29.8,08:30.3,02:03.3,03:07.2,04:42.2,08:02.7,0,1,1,0.5,6,38,63.936,95.04,200.448,1597060890,1597061010,1597061130,1597061310,1597060923,1597060987,1597061082,1597061283,2020,8,10
39975,12:30.0,14:30.0,16:30.1,19:29.9,13:56.4,15:19.3,16:31.0,19:52.3,0,1,1,0,7,39,82.944,71.712,201.312,1597065150,1597065270,1597065390,1597065570,1597065236,1597065319,1597065391,1597065592,2020,8,10
39977,29:29.8,31:29.9,33:30.0,36:29.7,30:33.7,31:16.0,32:30.3,35:59.4,0,0,0,0,8,40,42.336,74.304,209.088,1597069770,1597069890,1597070010,1597070190,1597069834,1597069876,1597069950,1597070159,2020,8,10
39981,52:30.1,54:30.2,56:30.3,59:30.0,52:52.6,53:32.4,55:30.7,58:33.0,0,1,1,1,9,41,39.744,118.368,182.304,1597078350,1597078470,1597078590,1597078770,1597078373,1597078412,1597078531,1597078713,2020,8,10
39983,59:30.3,00:30.0,02:30.0,04:30.1,01:52.0,03:02.0,03:54.7,07:58.4,0,0,1,0,10,42,69.984,52.704,243.648,1597082370,1597082430,1597082550,1597082670,1597082512,1597082582,1597082635,1597082878,2020,8,10
39985,10:29.9,11:30.3,13:30.4,15:29.7,12:10.9,13:14.0,14:13.6,17:48.8,0,0.5,0,0,11,43,63.072,59.616,215.136,1597086630,1597086690,1597086810,1597086930,1597086731,1597086794,1597086854,1597087069,2020,8,10
39961,42:29.7,43:30.1,45:30.2,47:30.3,42:42.6,43:25.0,44:34.1,48:16.1,0,0,1,0,1,44,42.336,69.12,222.048,1597120950,1597121010,1597121130,1597121250,1597120963,1597121005,1597121074,1597121296,2020,8,11
39969,39:29.7,41:29.8,43:29.9,46:30.4,39:26.2,40:37.9,42:38.0,44:34.7,0,1,1,0.5,2,45,71.712,120.096,116.64,1597138770,1597138890,1597139010,1597139190,1597138766,1597138838,1597138958,1597139075,2020,8,11
39971,50:30.0,52:30.1,54:30.2,57:30.0,51:04.6,51:46.9,52:52.6,56:11.3,0,0.5,0.5,0,3,46,42.336,65.664,198.72,1597143030,1597143150,1597143270,1597143450,1597143065,1597143107,1597143173,1597143371,2020,8,11
39973,01:30.4,03:29.7,05:29.8,08:30.3,02:30.0,02:59.4,04:03.4,08:07.9,0,0,0,0,4,47,29.376,63.936,244.512,1597147290,1597147410,1597147530,1597147710,1597147350,1597147379,1597147443,1597147688,2020,8,11
39975,12:30.0,14:30.0,16:30.1,19:29.9,12:55.0,13:44.3,15:39.2,17:55.7,0,0,2,0,5,48,49.248,114.912,136.512,1597151550,1597151670,1597151790,1597151970,1597151575,1597151624,1597151739,1597151876,2020,8,11
39983,59:30.3,00:30.0,02:30.0,04:30.1,59:13.1,00:16.1,01:39.1,04:04.2,0,0.5,0.5,0,6,49,63.072,82.944,145.152,1597168770,1597168830,1597168950,1597169070,1597168753,1597168816,1597168899,1597169044,2020,8,11
39985,10:29.9,11:30.3,13:30.4,15:29.7,11:24.3,11:56.3,12:49.8,15:51.3,0,0,0,0,7,50,31.968,53.568,181.44,1597173030,1597173090,1597173210,1597173330,1597173084,1597173116,1597173170,1597173351,2020,8,11
39959,30:29.7,31:30.1,33:30.2,35:30.3,31:24.1,31:56.1,32:59.1,35:45.0,0,0.5,1,0,1,51,31.968,63.072,165.888,1597203030,1597203090,1597203210,1597203330,1597203084,1597203116,1597203179,1597203345,2020,8,12
39963,44:30.0,46:30.1,48:30.2,51:30.0,48:00.0,49:37.6,50:45.9,54:21.0,0,0.5,1,0,2,52,97.632,68.256,215.136,1597211070,1597211190,1597211310,1597211490,1597211280,1597211378,1597211446,1597211661,2020,8,12
39965,58:30.1,00:30.2,02:30.3,05:30.0,00:01.7,00:42.3,01:48.0,04:50.3,0,0,1,0.5,3,53,40.608,65.664,182.304,1597215510,1597215630,1597215750,1597215930,1597215602,1597215642,1597215708,1597215890,2020,8,12
39967,28:30.1,30:30.2,32:30.3,35:30.0,30:06.0,31:03.1,32:38.1,35:35.2,0,1,0.5,0.5,4,54,57.024,95.04,177.12,1597220910,1597221030,1597221150,1597221330,1597221006,1597221063,1597221158,1597221335,2020,8,12
39969,39:29.7,41:29.8,43:29.9,46:30.4,41:04.7,42:04.3,43:22.9,46:18.3,0,1,0.5,0,5,55,59.616,78.624,175.392,1597225170,1597225290,1597225410,1597225590,1597225265,1597225324,1597225403,1597225578,2020,8,12
39971,50:30.0,52:30.1,54:30.2,57:30.0,51:51.3,52:23.2,53:55.7,58:07.1,0,1,1,0,6,56,31.968,92.448,251.424,1597229430,1597229550,1597229670,1597229850,1597229511,1597229543,1597229636,1597229887,2020,8,12
39975,12:30.0,14:30.0,16:30.1,19:29.9,13:48.6,14:55.1,16:07.7,19:48.9,0,0.5,1,0.5,7,57,66.528,72.576,221.184,1597237950,1597238070,1597238190,1597238370,1597238029,1597238095,1597238168,1597238389,2020,8,12
39977,29:29.8,31:29.9,33:30.0,36:29.7,31:54.9,32:37.2,33:48.1,38:09.9,0,1,1,0,8,58,42.336,70.848,261.792,1597242570,1597242690,1597242810,1597242990,1597242715,1597242757,1597242828,1597243090,2020,8,12
39979,41:29.8,43:29.9,45:30.0,48:29.7,40:52.6,42:32.8,43:35.0,47:49.9,0,1,1,0,9,59,100.224,62.208,254.88,1597246890,1597247010,1597247130,1597247310,1597246853,1597246953,1597247015,1597247270,2020,8,12
39981,52:30.1,54:30.2,56:30.3,59:30.0,52:50.0,54:06.0,55:30.7,58:05.4,0,0,1,0,10,60,76.032,84.672,154.656,1597251150,1597251270,1597251390,1597251570,1597251170,1597251246,1597251331,1597251485,2020,8,12
39983,59:30.3,00:30.0,02:30.0,04:30.1,59:49.3,00:23.9,01:39.1,05:23.7,0,0.5,1,0,11,61,34.56,75.168,224.64,1597255170,1597255230,1597255350,1597255470,1597255189,1597255224,1597255299,1597255524,2020,8,12
39985,10:29.9,11:30.3,13:30.4,15:29.7,11:24.3,11:53.7,12:57.6,15:51.3,0,1,0,0,12,62,29.376,63.936,173.664,1597259430,1597259490,1597259610,1597259730,1597259484,1597259514,1597259578,1597259751,2020,8,12
39959,30:29.7,31:30.1,33:30.2,35:30.3,31:09.4,32:04.7,33:29.4,36:08.4,0,0,0.5,0,1,63,55.296,84.672,158.976,1597289430,1597289490,1597289610,1597289730,1597289469,1597289525,1597289609,1597289768,2020,8,13
39961,42:29.7,43:30.1,45:30.2,47:30.3,43:28.4,44:26.3,45:30.2,48:05.8,0,0,1,0,2,64,57.888,63.936,155.52,1597293750,1597293810,1597293930,1597294050,1597293808,1597293866,1597293930,1597294086,2020,8,13
39963,44:30.0,46:30.1,48:30.2,51:30.0,46:44.0,47:23.7,48:46.7,52:06.2,0,1,0,0,3,65,39.744,82.944,199.584,1597297470,1597297590,1597297710,1597297890,1597297604,1597297644,1597297727,1597297926,2020,8,13
39965,58:30.1,00:30.2,02:30.3,05:30.0,59:40.1,01:05.7,02:32.1,06:04.6,0,1,1,0,4,66,85.536,86.4,212.544,1597301910,1597302030,1597302150,1597302330,1597301980,1597302066,1597302152,1597302365,2020,8,13
39967,28:30.1,30:30.2,32:30.3,35:30.0,30:30.2,30:57.0,32:15.6,36:08.9,0,1,1,0.5,5,67,26.784,78.624,233.28,1597307310,1597307430,1597307550,1597307730,1597307430,1597307457,1597307536,1597307769,2020,8,13
39969,39:29.7,41:29.8,43:29.9,46:30.4,40:45.7,41:29.8,43:07.4,46:08.8,0,1,1,0,6,68,44.064,97.632,181.44,1597311570,1597311690,1597311810,1597311990,1597311646,1597311690,1597311787,1597311969,2020,8,13
39971,50:30.0,52:30.1,54:30.2,57:30.0,51:41.8,52:25.8,54:00.9,56:32.1,0,1,1,0,7,69,44.064,95.04,151.2,1597315830,1597315950,1597316070,1597316250,1597315902,1597315946,1597316041,1597316192,2020,8,13
39973,01:30.4,03:29.7,05:29.8,08:30.3,03:18.4,04:19.8,05:48.8,10:08.0,0,0,0,0.5,8,70,61.344,88.992,259.2,1597320090,1597320210,1597320330,1597320510,1597320198,1597320260,1597320349,1597320608,2020,8,13
39975,12:30.0,14:30.0,16:30.1,19:29.9,14:05.9,15:25.3,16:22.4,20:01.8,0,0.5,1,0,9,71,79.488,57.024,219.456,1597324350,1597324470,1597324590,1597324770,1597324446,1597324525,1597324582,1597324802,2020,8,13
39977,29:29.8,31:29.9,33:30.0,36:29.7,30:50.1,32:20.0,33:54.1,37:56.1,0,0,1,0,10,72,89.856,94.176,241.92,1597328970,1597329090,1597329210,1597329390,1597329050,1597329140,1597329234,1597329476,2020,8,13
39979,41:29.8,43:29.9,45:30.0,48:29.7,43:29.0,43:55.8,45:30.8,50:09.9,0,0.5,1,0,11,73,26.784,95.04,279.072,1597333290,1597333410,1597333530,1597333710,1597333409,1597333436,1597333531,1597333810,2020,8,13
39981,52:30.1,54:30.2,56:30.3,59:30.0,54:36.3,55:18.6,56:32.9,00:03.7,0,0,0.5,0,12,74,42.336,74.304,210.816,1597337550,1597337670,1597337790,1597337970,1597337676,1597337719,1597337793,1597338004,2020,8,13
39983,59:30.3,00:30.0,02:30.0,04:30.1,01:50.3,02:42.1,03:15.8,06:04.3,0,0,0.5,1,13,75,51.84,33.696,168.48,1597341570,1597341630,1597341750,1597341870,1597341710,1597341762,1597341796,1597341964,2020,8,13
39985,10:29.9,11:30.3,13:30.4,15:29.7,12:42.9,13:54.6,15:01.2,17:54.8,0,0,0,0,14,76,71.712,66.528,173.664,1597345830,1597345890,1597346010,1597346130,1597345963,1597346035,1597346101,1597346275,2020,8,13
39959,30:29.7,31:30.1,33:30.2,35:30.3,30:08.1,30:48.7,32:34.9,36:00.6,0,0,1,0,1,1,40.608,106.272,205.632,1597375830,1597375890,1597376010,1597376130,1597375808,1597375849,1597375955,1597376161,2020,8,14
39965,58:30.1,00:30.2,02:30.3,05:30.0,00:45.8,01:48.9,02:59.7,06:12.4,0,1,0,0,2,2,63.072,70.848,192.672,1597388310,1597388430,1597388550,1597388730,1597388446,1597388509,1597388580,1597388772,2020,8,14
