course_id;sched_1_355;sched_2_1035;sched_3_418;sched_4_2543;stop_1_355;stop_2_1035;stop_3_418;stop_4_2543;stay_1_355;stay_2_1035;stay_3_418;stay_4_2543;daily_course;weekly_course;delta1;delta2;delta3;date
101291;2021-05-06-05-30;2021-05-06-05-31;2021-05-06-05-32;2021-05-06-05-34;2021-05-06-05-30;2021-05-06-05-31;2021-05-06-05-31;2021-05-06-05-35;0;0;0;0;1;89;0.00041;0.00048;0.00264;06.05.2021
101293;2021-05-06-06-30;2021-05-06-06-31;2021-05-06-06-32;2021-05-06-06-34;2021-05-06-06-30;2021-05-06-06-31;2021-05-06-06-32;2021-05-06-06-35;1;0.5;0;0;2;90;0.000285556;0.000262778;0.00223;06.05.2021
101295;2021-05-06-07-40;2021-05-06-07-42;2021-05-06-07-43;2021-05-06-07-45;2021-05-06-07-40;2021-05-06-07-41;2021-05-06-07-42;2021-05-06-07-45;0;1;0;0;3;91;0.00108;0.000155556;0.00209;06.05.2021
101297;2021-05-06-08-45;2021-05-06-08-47;2021-05-06-08-48;2021-05-06-08-50;2021-05-06-08-45;2021-05-06-08-47;2021-05-06-08-48;2021-05-06-08-49;1;0.5;0;0;4;92;0.000645556;0.000242778;0.00086;06.05.2021
101299;2021-05-06-10-02;2021-05-06-10-04;2021-05-06-10-05;2021-05-06-10-07;2021-05-06-10-03;2021-05-06-10-04;2021-05-06-10-05;2021-05-06-10-09;1;0.5;1;0.5;5;93;0.000555556;0.000362778;0.001995556;06.05.2021
101301;2021-05-06-11-14;2021-05-06-11-16;2021-05-06-11-17;2021-05-06-11-19;2021-05-06-11-16;2021-05-06-11-17;2021-05-06-11-19;2021-05-06-11-22;1;1;0;0;6;94;0.000485556;0.000135556;0.00206;06.05.2021
101303;2021-05-06-12-19;2021-05-06-12-21;2021-05-06-12-22;2021-05-06-12-24;2021-05-06-12-20;2021-05-06-12-23;2021-05-06-12-24;2021-05-06-12-26;1;0;0;0;7;95;0.001035556;0.00071;0.00121;06.05.2021
101305;2021-05-06-13-24;2021-05-06-13-26;2021-05-06-13-27;2021-05-06-13-29;2021-05-06-13-25;2021-05-06-13-26;2021-05-06-13-27;2021-05-06-13-29;0;0;0.5;0.5;8;96;0.00099;0.00059;0.001352778;06.05.2021
101307;2021-05-06-14-29;2021-05-06-14-31;2021-05-06-14-32;2021-05-06-14-34;2021-05-06-14-28;2021-05-06-14-30;2021-05-06-14-32;2021-05-06-14-35;1;0.5;0;1;9;97;0.000615556;0.000492778;0.00245;06.05.2021
101309;2021-05-06-15-39;2021-05-06-15-41;2021-05-06-15-42;2021-05-06-15-44;2021-05-06-15-38;2021-05-06-15-40;2021-05-06-15-41;2021-05-06-15-43;1;0;0;1;10;98;0.000805556;0.00063;0.00147;06.05.2021
101311;2021-05-06-16-55;2021-05-06-16-57;2021-05-06-16-58;2021-05-06-17-00;2021-05-06-16-56;2021-05-06-16-57;2021-05-06-16-58;2021-05-06-17-01;1;0.5;0.5;0;11;99;0.000565556;0.000382778;0.001592778;06.05.2021
101313;2021-05-06-18-00;2021-05-06-18-02;2021-05-06-18-03;2021-05-06-18-05;2021-05-06-17-59;2021-05-06-18-00;2021-05-06-18-02;2021-05-06-18-05;0;0.5;0.5;0.5;12;100;0.00075;0.000862778;0.001842778;06.05.2021
101315;2021-05-06-19-05;2021-05-06-19-07;2021-05-06-19-08;2021-05-06-19-10;2021-05-06-19-05;2021-05-06-19-08;2021-05-06-19-08;2021-05-06-19-11;2;0;0;0.5;13;101;0.000661111;0.00062;0.00207;06.05.2021
101317;2021-05-06-20-08;2021-05-06-20-09;2021-05-06-20-10;2021-05-06-20-12;2021-05-06-20-09;2021-05-06-20-11;2021-05-06-20-12;2021-05-06-20-13;0.5;0;0;0.5;14;102;0.000522778;0.00072;0.0011;06.05.2021
101319;2021-05-06-21-25;2021-05-06-21-26;2021-05-06-21-27;2021-05-06-21-29;2021-05-06-21-25;2021-05-06-21-26;2021-05-06-21-27;2021-05-06-21-29;0;0.5;0.5;0;15;103;0.00052;0.000382778;0.001382778;06.05.2021
101291;2021-05-07-05-30;2021-05-07-05-31;2021-05-07-05-32;2021-05-07-05-34;2021-05-07-05-31;2021-05-07-05-32;2021-05-07-05-33;2021-05-07-05-35;0;1;0;0;1;1;0.00061;0.000145556;0.00136;07.05.2021
101293;2021-05-07-06-30;2021-05-07-06-31;2021-05-07-06-32;2021-05-07-06-34;2021-05-07-06-33;2021-05-07-06-36;2021-05-07-06-37;2021-05-07-06-39;1.5;0;0;0;2;2;0.000798333;0.00072;0.00192;07.05.2021
101295;2021-05-07-07-40;2021-05-07-07-42;2021-05-07-07-43;2021-05-07-07-45;2021-05-07-07-42;2021-05-07-07-43;2021-05-07-07-44;2021-05-07-07-47;1;0;0;0;3;3;0.000155556;0.00072;0.00246;07.05.2021
101297;2021-05-07-08-45;2021-05-07-08-47;2021-05-07-08-48;2021-05-07-08-50;2021-05-07-08-47;2021-05-07-08-49;2021-05-07-08-50;2021-05-07-08-53;1;0;0;1;4;4;0.000525556;0.00074;0.00258;07.05.2021
101299;2021-05-07-10-02;2021-05-07-10-04;2021-05-07-10-05;2021-05-07-10-07;2021-05-07-10-02;2021-05-07-10-03;2021-05-07-10-04;2021-05-07-10-07;1;0.5;1;0;5;5;0.000395556;0.000532778;0.001365556;07.05.2021
101301;2021-05-07-11-14;2021-05-07-11-16;2021-05-07-11-17;2021-05-07-11-19;2021-05-07-11-17;2021-05-07-11-18;2021-05-07-11-20;2021-05-07-11-23;0;1;0;1;6;6;0.0012;0.000115556;0.00252;07.05.2021
101303;2021-05-07-12-19;2021-05-07-12-21;2021-05-07-12-22;2021-05-07-12-24;2021-05-07-12-22;2021-05-07-12-25;2021-05-07-12-26;2021-05-07-12-29;2;1;1;0;7;7;0.000181111;0.000685556;0.001385556;07.05.2021
101307;2021-05-07-14-29;2021-05-07-14-31;2021-05-07-14-32;2021-05-07-14-34;2021-05-07-14-40;2021-05-07-14-42;2021-05-07-14-43;2021-05-07-14-47;0.5;1;1;0.5;8;8;0.000992778;0.000275556;0.002005556;07.05.2021
101309;2021-05-07-15-39;2021-05-07-15-41;2021-05-07-15-42;2021-05-07-15-44;2021-05-07-15-45;2021-05-07-15-47;2021-05-07-15-48;2021-05-07-15-51;2;0.5;0;0;9;9;6.11111E-05;0.000362778;0.00207;07.05.2021
101311;2021-05-07-16-55;2021-05-07-16-57;2021-05-07-16-58;2021-05-07-17-00;2021-05-07-16-57;2021-05-07-16-59;2021-05-07-17-00;2021-05-07-17-03;1;0;1;0;10;10;0.000825556;0.00074;0.001755556;07.05.2021
101313;2021-05-07-18-00;2021-05-07-18-02;2021-05-07-18-03;2021-05-07-18-05;2021-05-07-18-01;2021-05-07-18-03;2021-05-07-18-04;2021-05-07-18-07;1;1;0;1;11;11;0.000455556;0.000245556;0.00208;07.05.2021
101315;2021-05-07-19-05;2021-05-07-19-07;2021-05-07-19-08;2021-05-07-19-10;2021-05-07-19-04;2021-05-07-19-06;2021-05-07-19-07;2021-05-07-19-09;1;0;0;0;12;12;0.000805556;0.0006;0.00158;07.05.2021
101317;2021-05-07-20-08;2021-05-07-20-09;2021-05-07-20-10;2021-05-07-20-12;2021-05-07-20-10;2021-05-07-20-12;2021-05-07-20-13;2021-05-07-20-15;2;0;0;1;13;13;0.000191111;0.00049;0.00172;07.05.2021
101319;2021-05-07-21-25;2021-05-07-21-26;2021-05-07-21-27;2021-05-07-21-29;2021-05-07-21-24;2021-05-07-21-25;2021-05-07-21-26;2021-05-07-21-29;1;0;0;0;14;14;3.55556E-05;0.00073;0.0022;07.05.2021
101291;2021-05-08-05-30;2021-05-08-05-31;2021-05-08-05-32;2021-05-08-05-34;2021-05-08-05-29;2021-05-08-05-30;2021-05-08-05-31;2021-05-08-05-35;0;0.5;0;0;1;15;0.00055;0.000372778;0.00294;08.05.2021
101293;2021-05-08-06-30;2021-05-08-06-31;2021-05-08-06-32;2021-05-08-06-34;2021-05-08-06-29;2021-05-08-06-31;2021-05-08-06-32;2021-05-08-06-35;1;0;0;0;2;16;0.000645556;0.00062;0.00206;08.05.2021
101295;2021-05-08-07-40;2021-05-08-07-42;2021-05-08-07-43;2021-05-08-07-45;2021-05-08-07-39;2021-05-08-07-40;2021-05-08-07-42;2021-05-08-07-44;1;0;1;1;3;17;0.000175556;0.00121;0.000735556;08.05.2021
101297;2021-05-08-08-45;2021-05-08-08-47;2021-05-08-08-48;2021-05-08-08-50;2021-05-08-08-44;2021-05-08-08-46;2021-05-08-08-47;2021-05-08-08-49;1;0;0;1;4;18;0.000785556;0.00061;0.00158;08.05.2021
101299;2021-05-08-10-02;2021-05-08-10-04;2021-05-08-10-05;2021-05-08-10-07;2021-05-08-10-02;2021-05-08-10-04;2021-05-08-10-05;2021-05-08-10-07;1;0;0;0.5;5;19;0.000375556;0.00073;0.00183;08.05.2021
101301;2021-05-08-11-14;2021-05-08-11-16;2021-05-08-11-17;2021-05-08-11-19;2021-05-08-11-13;2021-05-08-11-16;2021-05-08-11-17;2021-05-08-11-19;2;0;0.5;0;6;20;0.000321111;0.00062;0.001612778;08.05.2021
101303;2021-05-08-12-19;2021-05-08-12-21;2021-05-08-12-22;2021-05-08-12-24;2021-05-08-12-18;2021-05-08-12-21;2021-05-08-12-22;2021-05-08-12-23;2;0;0;0;7;21;0.000401111;0.00069;0.00112;08.05.2021
101305;2021-05-08-13-24;2021-05-08-13-26;2021-05-08-13-27;2021-05-08-13-29;2021-05-08-13-24;2021-05-08-13-27;2021-05-08-13-28;2021-05-08-13-31;2;0.5;0;1;8;22;0.000681111;0.000252778;0.0027;08.05.2021
101307;2021-05-08-14-29;2021-05-08-14-31;2021-05-08-14-32;2021-05-08-14-34;2021-05-08-14-30;2021-05-08-14-31;2021-05-08-14-32;2021-05-08-14-37;0;0;1;0;9;23;0.00081;0.00067;0.002865556;08.05.2021
101309;2021-05-08-15-39;2021-05-08-15-41;2021-05-08-15-42;2021-05-08-15-44;2021-05-08-15-40;2021-05-08-15-43;2021-05-08-15-44;2021-05-08-15-45;2;0;0;0;10;24;0.000721111;0.00061;0.00131;08.05.2021
101311;2021-05-08-16-55;2021-05-08-16-57;2021-05-08-16-58;2021-05-08-17-00;2021-05-08-16-55;2021-05-08-16-57;2021-05-08-16-58;2021-05-08-17-01;1;0.5;0;0.5;11;25;0.000895556;0.000362778;0.00221;08.05.2021
101313;2021-05-08-18-00;2021-05-08-18-02;2021-05-08-18-03;2021-05-08-18-05;2021-05-08-18-00;2021-05-08-18-01;2021-05-08-18-02;2021-05-08-18-05;0;0;0.5;0;12;26;0.00072;0.00062;0.001892778;08.05.2021
101315;2021-05-08-19-05;2021-05-08-19-07;2021-05-08-19-08;2021-05-08-19-10;2021-05-08-19-06;2021-05-08-19-08;2021-05-08-19-09;2021-05-08-19-13;1;0;0.5;0;13;27;0.000775556;0.00061;0.002452778;08.05.2021
101317;2021-05-08-20-08;2021-05-08-20-09;2021-05-08-20-10;2021-05-08-20-12;2021-05-08-20-08;2021-05-08-20-10;2021-05-08-20-11;2021-05-08-20-15;1;0;1;0;14;28;0.000875556;0.00061;0.002385556;08.05.2021
101319;2021-05-08-21-25;2021-05-08-21-26;2021-05-08-21-27;2021-05-08-21-29;2021-05-08-21-26;2021-05-08-21-28;2021-05-08-21-29;2021-05-08-21-33;2;0;0;0;15;29;0.000491111;0.00072;0.0027;08.05.2021
101291;2021-05-09-05-30;2021-05-09-05-31;2021-05-09-05-32;2021-05-09-05-34;2021-05-09-05-30;2021-05-09-05-31;2021-05-09-05-32;2021-05-09-05-35;0;0;0;0;1;30;0.0006;0.00076;0.00219;09.05.2021
101293;2021-05-09-06-30;2021-05-09-06-31;2021-05-09-06-32;2021-05-09-06-34;2021-05-09-06-30;2021-05-09-06-31;2021-05-09-06-32;2021-05-09-06-33;0;0;0;0;2;31;0.00084;0.00051;0.00088;09.05.2021
101295;2021-05-09-07-40;2021-05-09-07-42;2021-05-09-07-43;2021-05-09-07-45;2021-05-09-07-40;2021-05-09-07-43;2021-05-09-07-44;2021-05-09-07-47;2;0;0;0;3;32;0.000721111;0.00076;0.00245;09.05.2021
101297;2021-05-09-08-45;2021-05-09-08-47;2021-05-09-08-48;2021-05-09-08-50;2021-05-09-08-45;2021-05-09-08-46;2021-05-09-08-47;2021-05-09-08-49;0;1;0;0;4;33;0.00096;5.55556E-05;0.00148;09.05.2021
101299;2021-05-09-10-02;2021-05-09-10-04;2021-05-09-10-05;2021-05-09-10-07;2021-05-09-10-03;2021-05-09-10-04;2021-05-09-10-05;2021-05-09-10-09;0;0;0;0;5;34;0.00087;0.0006;0.00294;09.05.2021
101301;2021-05-09-11-14;2021-05-09-11-16;2021-05-09-11-17;2021-05-09-11-19;2021-05-09-11-14;2021-05-09-11-16;2021-05-09-11-17;2021-05-09-11-19;2;0;0;0;6;35;0.000191111;0.00051;0.00174;09.05.2021
101303;2021-05-09-12-19;2021-05-09-12-21;2021-05-09-12-22;2021-05-09-12-24;2021-05-09-12-21;2021-05-09-12-22;2021-05-09-12-23;2021-05-09-12-25;0;1;0;0;7;36;0.0006;0.000145556;0.00181;09.05.2021
101305;2021-05-09-13-24;2021-05-09-13-26;2021-05-09-13-27;2021-05-09-13-29;2021-05-09-13-24;2021-05-09-13-25;2021-05-09-13-26;2021-05-09-13-29;0;0;1;0;8;37;0.0008;0.00074;0.001375556;09.05.2021
101307;2021-05-09-14-29;2021-05-09-14-31;2021-05-09-14-32;2021-05-09-14-34;2021-05-09-14-29;2021-05-09-14-30;2021-05-09-14-31;2021-05-09-14-33;1;0;0;1;9;38;0.000255556;0.00073;0.00157;09.05.2021
101309;2021-05-09-15-39;2021-05-09-15-41;2021-05-09-15-42;2021-05-09-15-44;2021-05-09-15-41;2021-05-09-15-43;2021-05-09-15-44;2021-05-09-15-47;1;1;0;0;10;39;0.000355556;8.55556E-05;0.00242;09.05.2021
101311;2021-05-09-16-55;2021-05-09-16-57;2021-05-09-16-58;2021-05-09-17-00;2021-05-09-16-57;2021-05-09-16-58;2021-05-09-16-59;2021-05-09-17-03;0.5;0;0.5;0;11;40;0.000632778;0.00074;0.002492778;09.05.2021
101313;2021-05-09-18-00;2021-05-09-18-02;2021-05-09-18-03;2021-05-09-18-05;2021-05-09-17-59;2021-05-09-18-01;2021-05-09-18-02;2021-05-09-18-05;1;1;1;0;12;41;0.000515556;4.55556E-05;0.001505556;09.05.2021
101315;2021-05-09-19-05;2021-05-09-19-07;2021-05-09-19-08;2021-05-09-19-10;2021-05-09-19-08;2021-05-09-19-11;2021-05-09-19-12;2021-05-09-19-15;1;1;0;0;13;42;0.000765556;5.55556E-05;0.00255;09.05.2021
101317;2021-05-09-20-08;2021-05-09-20-09;2021-05-09-20-10;2021-05-09-20-12;2021-05-09-20-08;2021-05-09-20-10;2021-05-09-20-12;2021-05-09-20-13;1;0;0;1;14;43;0.000765556;0.00073;0.00122;09.05.2021
101319;2021-05-09-21-25;2021-05-09-21-26;2021-05-09-21-27;2021-05-09-21-29;2021-05-09-21-28;2021-05-09-21-30;2021-05-09-21-32;2021-05-09-21-35;2;1;1;0;15;44;0.000171111;0.000165556;0.001885556;09.05.2021
101015;2021-05-10-05-32;2021-05-10-05-33;2021-05-10-05-35;2021-05-10-05-37;2021-05-10-05-32;2021-05-10-05-33;2021-05-10-05-34;2021-05-10-05-35;0;0;1;0.5;1;45;0.00075;0.00088;0.000285556;10.05.2021
101017;2021-05-10-06-53;2021-05-10-06-54;2021-05-10-06-56;2021-05-10-06-58;2021-05-10-06-52;2021-05-10-06-54;2021-05-10-06-55;2021-05-10-06-59;1.5;1;0;1;2;46;0.000288333;0.000145556;0.00266;10.05.2021
101019;2021-05-10-08-09;2021-05-10-08-11;2021-05-10-08-13;2021-05-10-08-16;2021-05-10-08-21;2021-05-10-08-22;2021-05-10-08-25;2021-05-10-08-28;1;1;1;0.5;3;47;0.000375556;0.000985556;0.001325556;10.05.2021
101021;2021-05-10-09-33;2021-05-10-09-35;2021-05-10-09-37;2021-05-10-09-40;2021-05-10-09-41;2021-05-10-09-43;2021-05-10-09-45;2021-05-10-09-51;1;1;0.5;0.5;4;48;0.000545556;0.000525556;0.003782778;10.05.2021
101023;2021-05-10-11-03;2021-05-10-11-05;2021-05-10-11-07;2021-05-10-11-10;2021-05-10-11-04;2021-05-10-11-06;2021-05-10-11-07;2021-05-10-11-12;1;0;2;1;5;49;0.000785556;0.00101;0.001541111;10.05.2021
101025;2021-05-10-12-19;2021-05-10-12-21;2021-05-10-12-23;2021-05-10-12-26;2021-05-10-12-19;2021-05-10-12-20;2021-05-10-12-23;2021-05-10-12-27;1;1;1;1;6;50;0.000415556;0.000755556;0.002715556;10.05.2021
101027;2021-05-10-13-35;2021-05-10-13-37;2021-05-10-13-39;2021-05-10-13-42;2021-05-10-13-35;2021-05-10-13-38;2021-05-10-13-39;2021-05-10-13-42;1;0;0;1;7;51;0.001345556;0.00063;0.00194;10.05.2021
101029;2021-05-10-14-51;2021-05-10-14-53;2021-05-10-14-55;2021-05-10-14-58;2021-05-10-14-51;2021-05-10-14-55;2021-05-10-14-58;2021-05-10-15-01;2;1;1;0;8;52;0.001371111;0.001465556;0.001355556;10.05.2021
101031;2021-05-10-16-09;2021-05-10-16-11;2021-05-10-16-13;2021-05-10-16-16;2021-05-10-16-12;2021-05-10-16-14;2021-05-10-16-18;2021-05-10-16-21;1;1;0.5;0.5;9;53;0.001135556;0.001985556;0.001812778;10.05.2021
101033;2021-05-10-17-34;2021-05-10-17-36;2021-05-10-17-38;2021-05-10-17-41;2021-05-10-17-47;2021-05-10-17-50;2021-05-10-17-54;2021-05-10-17-59;0.5;1;3;1;10;54;0.001472778;0.002585556;0.001406667;10.05.2021
101035;2021-05-10-18-50;2021-05-10-18-52;2021-05-10-18-54;2021-05-10-18-57;2021-05-10-19-01;2021-05-10-19-03;2021-05-10-19-05;2021-05-10-19-09;1;1;1;1;11;55;0.000445556;0.001255556;0.001995556;10.05.2021
101037;2021-05-10-20-03;2021-05-10-20-04;2021-05-10-20-06;2021-05-10-20-08;2021-05-10-20-09;2021-05-10-20-11;2021-05-10-20-12;2021-05-10-20-15;1;0;1;1;12;56;0.000465556;0.00083;0.001415556;10.05.2021
101015;2021-05-11-05-32;2021-05-11-05-33;2021-05-11-05-35;2021-05-11-05-37;2021-05-11-05-30;2021-05-11-05-31;2021-05-11-05-33;2021-05-11-05-35;0.5;0.5;1;0;1;57;0.000432778;0.000812778;0.000915556;11.05.2021
101017;2021-05-11-06-53;2021-05-11-06-54;2021-05-11-06-56;2021-05-11-06-58;2021-05-11-06-53;2021-05-11-06-54;2021-05-11-06-56;2021-05-11-06-59;1;0;1;0.5;2;58;0.000285556;0.00085;0.001985556;11.05.2021
101019;2021-05-11-08-09;2021-05-11-08-11;2021-05-11-08-13;2021-05-11-08-16;2021-05-11-08-16;2021-05-11-08-17;2021-05-11-08-20;2021-05-11-08-23;0.5;1;0.5;0.5;3;59;0.000502778;0.001625556;0.001862778;11.05.2021
101021;2021-05-11-09-33;2021-05-11-09-35;2021-05-11-09-37;2021-05-11-09-40;2021-05-11-09-39;2021-05-11-09-41;2021-05-11-09-43;2021-05-11-09-47;1;1;1;0.5;4;60;0.000995556;0.000645556;0.002455556;11.05.2021
101023;2021-05-11-11-03;2021-05-11-11-05;2021-05-11-11-07;2021-05-11-11-10;2021-05-11-11-05;2021-05-11-11-07;2021-05-11-11-09;2021-05-11-11-14;1;1;1;0.5;5;61;0.001125556;0.000635556;0.002355556;11.05.2021
101025;2021-05-11-12-19;2021-05-11-12-21;2021-05-11-12-23;2021-05-11-12-26;2021-05-11-12-21;2021-05-11-12-24;2021-05-11-12-26;2021-05-11-12-30;2;0;1;0.5;6;62;0.000921111;0.00134;0.001705556;11.05.2021
101027;2021-05-11-13-35;2021-05-11-13-37;2021-05-11-13-39;2021-05-11-13-42;2021-05-11-13-38;2021-05-11-13-40;2021-05-11-13-43;2021-05-11-13-45;2;1;1;1;7;63;0.000301111;0.001145556;0.001155556;11.05.2021
101029;2021-05-11-14-51;2021-05-11-14-53;2021-05-11-14-55;2021-05-11-14-58;2021-05-11-14-51;2021-05-11-14-53;2021-05-11-14-56;2021-05-11-14-59;1.5;1;0.5;1;8;64;0.000428333;0.000905556;0.002332778;11.05.2021
101031;2021-05-11-16-09;2021-05-11-16-11;2021-05-11-16-13;2021-05-11-16-16;2021-05-11-16-09;2021-05-11-16-11;2021-05-11-16-13;2021-05-11-16-17;1;1;2;0;9;65;0.000865556;0.000285556;0.001861111;11.05.2021
101033;2021-05-11-17-34;2021-05-11-17-36;2021-05-11-17-38;2021-05-11-17-41;2021-05-11-17-43;2021-05-11-17-45;2021-05-11-17-49;2021-05-11-17-53;1;1;3;1;10;66;0.000505556;0.002235556;0.000866667;11.05.2021
101035;2021-05-11-18-50;2021-05-11-18-52;2021-05-11-18-54;2021-05-11-18-57;2021-05-11-19-00;2021-05-11-19-02;2021-05-11-19-03;2021-05-11-19-07;1;0;3;0;11;67;0.000755556;0.0011;0.000736667;11.05.2021
101037;2021-05-11-20-03;2021-05-11-20-04;2021-05-11-20-06;2021-05-11-20-08;2021-05-11-20-03;2021-05-11-20-05;2021-05-11-20-06;2021-05-11-20-09;1;0;0;0;12;68;0.000755556;0.00074;0.00211;11.05.2021
101015;2021-05-12-05-32;2021-05-12-05-33;2021-05-12-05-35;2021-05-12-05-37;2021-05-12-05-32;2021-05-12-05-33;2021-05-12-05-34;2021-05-12-05-37;0;0;0.5;1;1;69;0.00074;0.00074;0.001712778;12.05.2021
101017;2021-05-12-06-53;2021-05-12-06-54;2021-05-12-06-56;2021-05-12-06-58;2021-05-12-06-53;2021-05-12-06-54;2021-05-12-06-55;2021-05-12-06-57;1;0;1;0;2;70;0.000395556;0.0006;0.000935556;12.05.2021
101019;2021-05-12-08-09;2021-05-12-08-11;2021-05-12-08-13;2021-05-12-08-16;2021-05-12-08-18;2021-05-12-08-21;2021-05-12-08-22;2021-05-12-08-24;1;0.5;0;0;3;71;0.000915556;0.000502778;0.00123;12.05.2021
101021;2021-05-12-09-33;2021-05-12-09-35;2021-05-12-09-37;2021-05-12-09-40;2021-05-12-09-40;2021-05-12-09-43;2021-05-12-09-45;2021-05-12-09-50;2;1;2;1;4;72;0.000551111;0.001145556;0.001661111;12.05.2021
101023;2021-05-12-11-03;2021-05-12-11-05;2021-05-12-11-07;2021-05-12-11-10;2021-05-12-11-03;2021-05-12-11-04;2021-05-12-11-07;2021-05-12-11-09;0.5;1;1;0.5;5;73;0.000492778;0.001115556;0.001125556;12.05.2021
101025;2021-05-12-12-19;2021-05-12-12-21;2021-05-12-12-23;2021-05-12-12-26;2021-05-12-12-22;2021-05-12-12-23;2021-05-12-12-26;2021-05-12-12-32;1;1;1;0;6;74;0.000625556;0.001025556;0.003225556;12.05.2021
101027;2021-05-12-13-35;2021-05-12-13-37;2021-05-12-13-39;2021-05-12-13-42;2021-05-12-13-36;2021-05-12-13-38;2021-05-12-13-40;2021-05-12-13-45;1;0.5;1;1;7;75;0.000645556;0.001252778;0.002995556;12.05.2021
101029;2021-05-12-14-51;2021-05-12-14-53;2021-05-12-14-55;2021-05-12-14-58;2021-05-12-14-52;2021-05-12-14-55;2021-05-12-14-57;2021-05-12-15-00;1;0.5;1;0;8;76;0.001155556;0.001252778;0.001235556;12.05.2021
101031;2021-05-12-16-09;2021-05-12-16-11;2021-05-12-16-13;2021-05-12-16-16;2021-05-12-16-10;2021-05-12-16-12;2021-05-12-16-13;2021-05-12-16-17;0;0.5;1;0.5;9;77;0.00128;0.000442778;0.002485556;12.05.2021
101033;2021-05-12-17-34;2021-05-12-17-36;2021-05-12-17-38;2021-05-12-17-41;2021-05-12-17-35;2021-05-12-17-37;2021-05-12-17-39;2021-05-12-17-45;1;0;2;1;10;78;0.000785556;0.00159;0.002541111;12.05.2021
101035;2021-05-12-18-50;2021-05-12-18-52;2021-05-12-18-54;2021-05-12-18-57;2021-05-12-18-53;2021-05-12-18-55;2021-05-12-18-57;2021-05-12-19-01;2;0.5;2;1;11;79;0.000201111;0.000992778;0.001311111;12.05.2021
101037;2021-05-12-20-03;2021-05-12-20-04;2021-05-12-20-06;2021-05-12-20-08;2021-05-12-20-06;2021-05-12-20-08;2021-05-12-20-09;2021-05-12-20-13;2;0;0;1;12;80;0.000211111;0.00075;0.00243;12.05.2021
101015;2021-05-13-05-32;2021-05-13-05-33;2021-05-13-05-35;2021-05-13-05-37;2021-05-13-05-31;2021-05-13-05-32;2021-05-13-05-35;2021-05-13-05-37;0;2;0;0.5;1;81;0.00073;0.000221111;0.00181;13.05.2021
101017;2021-05-13-06-53;2021-05-13-06-54;2021-05-13-06-56;2021-05-13-06-58;2021-05-13-06-52;2021-05-13-06-54;2021-05-13-06-55;2021-05-13-06-57;2;0.5;0;0;2;82;-6.88889E-05;0.000392778;0.00137;13.05.2021
101019;2021-05-13-08-09;2021-05-13-08-11;2021-05-13-08-13;2021-05-13-08-16;2021-05-13-08-13;2021-05-13-08-15;2021-05-13-08-17;2021-05-13-08-20;1;0;1;0;3;83;0.000515556;0.00111;0.001375556;13.05.2021
101021;2021-05-13-09-33;2021-05-13-09-35;2021-05-13-09-37;2021-05-13-09-40;2021-05-13-09-44;2021-05-13-09-48;2021-05-13-09-49;2021-05-13-09-54;2;0;1;0;4;84;0.000721111;0.00123;0.002235556;13.05.2021
101023;2021-05-13-11-03;2021-05-13-11-05;2021-05-13-11-07;2021-05-13-11-10;2021-05-13-11-03;2021-05-13-11-05;2021-05-13-11-07;2021-05-13-11-11;0;1;2;1;5;85;0.00123;0.000645556;0.001911111;13.05.2021
101025;2021-05-13-12-19;2021-05-13-12-21;2021-05-13-12-23;2021-05-13-12-26;2021-05-13-12-21;2021-05-13-12-23;2021-05-13-12-24;2021-05-13-12-29;1;0.5;1;0.5;6;86;0.000615556;0.000492778;0.003065556;13.05.2021
101027;2021-05-13-13-35;2021-05-13-13-37;2021-05-13-13-39;2021-05-13-13-42;2021-05-13-13-37;2021-05-13-13-38;2021-05-13-13-40;2021-05-13-13-42;0;0.5;0.5;0.5;7;87;0.00086;0.000632778;0.000862778;13.05.2021
101029;2021-05-13-14-51;2021-05-13-14-53;2021-05-13-14-55;2021-05-13-14-58;2021-05-13-14-52;2021-05-13-14-54;2021-05-13-14-57;2021-05-13-15-01;0.5;2;2;0;8;88;0.001022778;0.001181111;0.001191111;13.05.2021
101031;2021-05-13-16-09;2021-05-13-16-11;2021-05-13-16-13;2021-05-13-16-16;2021-05-13-16-10;2021-05-13-16-11;2021-05-13-16-13;2021-05-13-16-17;1;1;1;0;9;89;0.000595556;0.000115556;0.002625556;13.05.2021
101033;2021-05-13-17-34;2021-05-13-17-36;2021-05-13-17-38;2021-05-13-17-41;2021-05-13-17-43;2021-05-13-17-45;2021-05-13-17-50;2021-05-13-17-53;2;1;1;0.5;10;90;0.000241111;0.002245556;0.001885556;13.05.2021
101035;2021-05-13-18-50;2021-05-13-18-52;2021-05-13-18-54;2021-05-13-18-57;2021-05-13-19-03;2021-05-13-19-05;2021-05-13-19-06;2021-05-13-19-09;1;0;1;0;11;91;0.000735556;0.00086;0.001615556;13.05.2021
101037;2021-05-13-20-03;2021-05-13-20-04;2021-05-13-20-06;2021-05-13-20-08;2021-05-13-20-06;2021-05-13-20-08;2021-05-13-20-09;2021-05-13-20-11;1.5;1;0.5;0.5;12;92;0.000328333;0.000285556;0.001132778;13.05.2021
101015;2021-05-14-05-32;2021-05-14-05-33;2021-05-14-05-35;2021-05-14-05-37;2021-05-14-05-31;2021-05-14-05-33;2021-05-14-05-34;2021-05-14-05-35;0.5;0;0.5;1;1;1;0.000592778;0.00103;0.000572778;14.05.2021
