course_id,sched_1_355,sched_2_1035,sched_3_418,sched_4_2543,stop_1_355,stop_2_1035,stop_3_418,stop_4_2543,stay_1_355,stay_2_1035,stay_3_418,stay_4_2543,daily_course,weekly_course
39975,2020-10-06-15-12,2020-10-06-15-14,2020-10-06-15-16,2020-10-06-15-19,2020-10-06-15-13,2020-10-06-15-14,2020-10-06-15-15,2020-10-06-15-18,0,0,0.5,1,6,48
39977,2020-10-06-16-29,2020-10-06-16-31,2020-10-06-16-33,2020-10-06-16-36,2020-10-06-16-29,2020-10-06-16-31,2020-10-06-16-32,2020-10-06-16-35,0,1,1,0.5,7,49
39979,2020-10-06-17-41,2020-10-06-17-43,2020-10-06-17-45,2020-10-06-17-48,2020-10-06-17-52,2020-10-06-17-55,2020-10-06-17-59,2020-10-06-18-03,0,1,1,0,8,50
39981,2020-10-06-18-52,2020-10-06-18-54,2020-10-06-18-56,2020-10-06-18-59,2020-10-06-19-12,2020-10-06-19-13,2020-10-06-19-15,2020-10-06-19-19,0,1,1,0.5,9,51
39983,2020-10-06-19-59,2020-10-06-20-00,2020-10-06-20-02,2020-10-06-20-04,2020-10-06-20-19,2020-10-06-20-20,2020-10-06-20-21,2020-10-06-20-23,0,0,1,0,10,52
39985,2020-10-06-21-10,2020-10-06-21-11,2020-10-06-21-13,2020-10-06-21-15,2020-10-06-21-12,2020-10-06-21-13,2020-10-06-21-15,2020-10-06-21-17,0,0,0,0,11,53
39959,2020-10-07-05-30,2020-10-07-05-31,2020-10-07-05-33,2020-10-07-05-35,2020-10-07-05-30,2020-10-07-05-31,2020-10-07-05-32,2020-10-07-05-36,0,0,1,0.5,1,54
39963,2020-10-07-07-44,2020-10-07-07-46,2020-10-07-07-48,2020-10-07-07-51,2020-10-07-08-01,2020-10-07-08-01,2020-10-07-08-02,2020-10-07-08-06,0,0,1,0,2,55
39965,2020-10-07-08-58,2020-10-07-09-00,2020-10-07-09-02,2020-10-07-09-05,2020-10-07-09-16,2020-10-07-09-17,2020-10-07-09-18,2020-10-07-09-22,0,0,0,0,3,56
39967,2020-10-07-10-28,2020-10-07-10-30,2020-10-07-10-32,2020-10-07-10-35,2020-10-07-10-30,2020-10-07-10-31,2020-10-07-10-33,2020-10-07-10-36,0,1,1,0,4,57
39969,2020-10-07-11-39,2020-10-07-11-41,2020-10-07-11-43,2020-10-07-11-46,2020-10-07-11-41,2020-10-07-11-42,2020-10-07-11-44,2020-10-07-11-48,0,1,0,0,5,58
39971,2020-10-07-12-50,2020-10-07-12-52,2020-10-07-12-54,2020-10-07-12-57,2020-10-07-12-52,2020-10-07-12-54,2020-10-07-12-55,2020-10-07-12-58,0,1,0,0,6,59
39973,2020-10-07-14-01,2020-10-07-14-03,2020-10-07-14-05,2020-10-07-14-08,2020-10-07-14-05,2020-10-07-14-05,2020-10-07-14-07,2020-10-07-14-12,0,0,0,0,7,60
39975,2020-10-07-15-12,2020-10-07-15-14,2020-10-07-15-16,2020-10-07-15-19,2020-10-07-15-15,2020-10-07-15-15,2020-10-07-15-16,2020-10-07-15-19,0,1,0,0,8,61
39979,2020-10-07-17-41,2020-10-07-17-43,2020-10-07-17-45,2020-10-07-17-48,2020-10-07-17-52,2020-10-07-17-53,2020-10-07-17-57,2020-10-07-18-09,0,1,3,0,9,62
39981,2020-10-07-18-52,2020-10-07-18-54,2020-10-07-18-56,2020-10-07-18-59,2020-10-07-19-16,2020-10-07-19-16,2020-10-07-19-17,2020-10-07-19-21,0,1,1,0,10,63
39983,2020-10-07-19-59,2020-10-07-20-00,2020-10-07-20-02,2020-10-07-20-04,2020-10-07-20-21,2020-10-07-20-22,2020-10-07-20-23,2020-10-07-20-25,0,0,0,0,11,64
39985,2020-10-07-21-10,2020-10-07-21-11,2020-10-07-21-13,2020-10-07-21-15,2020-10-07-21-13,2020-10-07-21-13,2020-10-07-21-14,2020-10-07-21-17,0,0,0,0,12,65
39961,2020-10-08-06-42,2020-10-08-06-43,2020-10-08-06-45,2020-10-08-06-47,2020-10-08-06-42,2020-10-08-06-43,2020-10-08-06-44,2020-10-08-06-47,0,0,0,0,1,66
39963,2020-10-08-07-44,2020-10-08-07-46,2020-10-08-07-48,2020-10-08-07-51,2020-10-08-07-51,2020-10-08-07-53,2020-10-08-07-54,2020-10-08-07-56,0,1,0,0,2,67
39965,2020-10-08-08-58,2020-10-08-09-00,2020-10-08-09-02,2020-10-08-09-05,2020-10-08-09-15,2020-10-08-09-17,2020-10-08-09-18,2020-10-08-09-21,0,0,0,0,3,68
39967,2020-10-08-10-28,2020-10-08-10-30,2020-10-08-10-32,2020-10-08-10-35,2020-10-08-10-30,2020-10-08-10-31,2020-10-08-10-32,2020-10-08-10-35,0,0.5,0.5,0,4,69
39971,2020-10-08-12-50,2020-10-08-12-52,2020-10-08-12-54,2020-10-08-12-57,2020-10-08-12-55,2020-10-08-12-55,2020-10-08-12-57,2020-10-08-13-00,0,1,0.5,0,5,70
39973,2020-10-08-14-01,2020-10-08-14-03,2020-10-08-14-05,2020-10-08-14-08,2020-10-08-14-04,2020-10-08-14-04,2020-10-08-14-06,2020-10-08-14-10,0,0.5,1,0,6,71
39975,2020-10-08-15-12,2020-10-08-15-14,2020-10-08-15-16,2020-10-08-15-19,2020-10-08-15-13,2020-10-08-15-13,2020-10-08-15-15,2020-10-08-15-18,0,0.5,1,1,7,72
39977,2020-10-08-16-29,2020-10-08-16-31,2020-10-08-16-33,2020-10-08-16-36,2020-10-08-16-31,2020-10-08-16-32,2020-10-08-16-34,2020-10-08-16-37,0,0.5,0.5,0,8,73
39979,2020-10-08-17-41,2020-10-08-17-43,2020-10-08-17-45,2020-10-08-17-48,2020-10-08-17-58,2020-10-08-17-58,2020-10-08-18-01,2020-10-08-18-05,0,0,1,0.5,9,74
39981,2020-10-08-18-52,2020-10-08-18-54,2020-10-08-18-56,2020-10-08-18-59,2020-10-08-19-11,2020-10-08-19-13,2020-10-08-19-14,2020-10-08-19-20,0,0,0.5,0,10,75
39983,2020-10-08-19-59,2020-10-08-20-00,2020-10-08-20-02,2020-10-08-20-04,2020-10-08-20-18,2020-10-08-20-19,2020-10-08-20-20,2020-10-08-20-23,0,0.5,0,0,11,76
39985,2020-10-08-21-10,2020-10-08-21-11,2020-10-08-21-13,2020-10-08-21-15,2020-10-08-21-32,2020-10-08-21-32,2020-10-08-21-33,2020-10-08-21-35,0,0,1,0,12,77
39963,2020-10-09-07-44,2020-10-09-07-46,2020-10-09-07-48,2020-10-09-07-51,2020-10-09-07-55,2020-10-09-07-56,2020-10-09-07-57,2020-10-09-08-00,0,0,0,0,1,1
39965,2020-10-09-08-58,2020-10-09-09-00,2020-10-09-09-02,2020-10-09-09-05,2020-10-09-09-04,2020-10-09-09-05,2020-10-09-09-05,2020-10-09-09-07,0,0,0,0,2,2
39967,2020-10-09-10-28,2020-10-09-10-30,2020-10-09-10-32,2020-10-09-10-35,2020-10-09-10-28,2020-10-09-10-29,2020-10-09-10-31,2020-10-09-10-34,0,1,1,0,3,3
39971,2020-10-09-12-50,2020-10-09-12-52,2020-10-09-12-54,2020-10-09-12-57,2020-10-09-12-51,2020-10-09-12-52,2020-10-09-12-53,2020-10-09-12-56,0,0,0,0,4,4
39973,2020-10-09-14-01,2020-10-09-14-03,2020-10-09-14-05,2020-10-09-14-08,2020-10-09-14-02,2020-10-09-14-03,2020-10-09-14-04,2020-10-09-14-09,0,0,1,0,5,5
39975,2020-10-09-15-12,2020-10-09-15-14,2020-10-09-15-16,2020-10-09-15-19,2020-10-09-15-12,2020-10-09-15-13,2020-10-09-15-15,2020-10-09-15-19,0,1,1,0,6,6
39977,2020-10-09-16-29,2020-10-09-16-31,2020-10-09-16-33,2020-10-09-16-36,2020-10-09-16-31,2020-10-09-16-32,2020-10-09-16-33,2020-10-09-16-38,0,0,0,0,7,7
39979,2020-10-09-17-41,2020-10-09-17-43,2020-10-09-17-45,2020-10-09-17-48,2020-10-09-17-45,2020-10-09-17-46,2020-10-09-17-47,2020-10-09-17-53,0,0,2,0,8,8
39981,2020-10-09-18-52,2020-10-09-18-54,2020-10-09-18-56,2020-10-09-18-59,2020-10-09-19-01,2020-10-09-19-02,2020-10-09-19-03,2020-10-09-19-06,0,0,0,0,9,9
39983,2020-10-09-19-59,2020-10-09-20-00,2020-10-09-20-02,2020-10-09-20-04,2020-10-09-20-01,2020-10-09-20-02,2020-10-09-20-03,2020-10-09-20-05,0,0,0,0,10,10
40232,2020-10-10-05-29,2020-10-10-05-30,2020-10-10-05-31,2020-10-10-05-33,2020-10-10-05-29,2020-10-10-05-30,2020-10-10-05-31,2020-10-10-05-34,0,0,0,0,1,11
40236,2020-10-10-07-39,2020-10-10-07-41,2020-10-10-07-42,2020-10-10-07-44,2020-10-10-07-40,2020-10-10-07-40,2020-10-10-07-41,2020-10-10-07-44,0,0,0,0,2,12
40238,2020-10-10-08-42,2020-10-10-08-44,2020-10-10-08-45,2020-10-10-08-47,2020-10-10-08-43,2020-10-10-08-43,2020-10-10-08-44,2020-10-10-08-48,0,0,0,0,3,13
40240,2020-10-10-09-56,2020-10-10-09-58,2020-10-10-09-59,2020-10-10-10-01,2020-10-10-09-58,2020-10-10-09-59,2020-10-10-10-00,2020-10-10-10-02,0,0,0,0,4,14
40242,2020-10-10-11-03,2020-10-10-11-05,2020-10-10-11-06,2020-10-10-11-08,2020-10-10-11-03,2020-10-10-11-05,2020-10-10-11-06,2020-10-10-11-10,0,0,0,0,5,15
40244,2020-10-10-12-06,2020-10-10-12-08,2020-10-10-12-09,2020-10-10-12-11,2020-10-10-12-08,2020-10-10-12-08,2020-10-10-12-09,2020-10-10-12-12,0,0,0,0,6,16
40248,2020-10-10-14-12,2020-10-10-14-14,2020-10-10-14-15,2020-10-10-14-17,2020-10-10-14-13,2020-10-10-14-15,2020-10-10-14-16,2020-10-10-14-19,0,0.5,0,0,7,17
40250,2020-10-10-15-15,2020-10-10-15-17,2020-10-10-15-18,2020-10-10-15-20,2020-10-10-15-18,2020-10-10-15-19,2020-10-10-15-20,2020-10-10-15-24,0,0,0.5,0,8,18
40252,2020-10-10-16-26,2020-10-10-16-28,2020-10-10-16-29,2020-10-10-16-31,2020-10-10-16-27,2020-10-10-16-28,2020-10-10-16-29,2020-10-10-16-33,0,0.5,0,0,9,19
40256,2020-10-10-18-34,2020-10-10-18-36,2020-10-10-18-37,2020-10-10-18-39,2020-10-10-18-37,2020-10-10-18-38,2020-10-10-18-39,2020-10-10-18-41,0,0.5,0,0,10,20
40260,2020-10-10-20-44,2020-10-10-20-45,2020-10-10-20-46,2020-10-10-20-48,2020-10-10-20-45,2020-10-10-20-46,2020-10-10-20-47,2020-10-10-20-50,0,0,1,0,11,21
40234,2020-10-11-06-29,2020-10-11-06-30,2020-10-11-06-31,2020-10-11-06-33,2020-10-11-06-30,2020-10-11-06-31,2020-10-11-06-32,2020-10-11-06-34,0,0,0,0,1,22
40236,2020-10-11-07-39,2020-10-11-07-41,2020-10-11-07-42,2020-10-11-07-44,2020-10-11-07-41,2020-10-11-07-42,2020-10-11-07-43,2020-10-11-07-45,0,0,0,0,2,23
40240,2020-10-11-09-56,2020-10-11-09-58,2020-10-11-09-59,2020-10-11-10-01,2020-10-11-09-57,2020-10-11-09-58,2020-10-11-10-00,2020-10-11-10-03,0,1,0.5,0,3,24
40244,2020-10-11-12-06,2020-10-11-12-08,2020-10-11-12-09,2020-10-11-12-11,2020-10-11-12-06,2020-10-11-12-07,2020-10-11-12-08,2020-10-11-12-12,0,0,1,0,4,25
40246,2020-10-11-13-09,2020-10-11-13-11,2020-10-11-13-12,2020-10-11-13-14,2020-10-11-13-11,2020-10-11-13-12,2020-10-11-13-13,2020-10-11-13-16,0,0,1,0,5,26
40248,2020-10-11-14-12,2020-10-11-14-14,2020-10-11-14-15,2020-10-11-14-17,2020-10-11-14-14,2020-10-11-14-15,2020-10-11-14-16,2020-10-11-14-17,0,0,0,0,6,27
40250,2020-10-11-15-15,2020-10-11-15-17,2020-10-11-15-18,2020-10-11-15-20,2020-10-11-15-18,2020-10-11-15-19,2020-10-11-15-20,2020-10-11-15-21,0,0,0,0,7,28
40252,2020-10-11-16-26,2020-10-11-16-28,2020-10-11-16-29,2020-10-11-16-31,2020-10-11-16-29,2020-10-11-16-29,2020-10-11-16-30,2020-10-11-16-33,0,0,0,0,8,29
40254,2020-10-11-17-31,2020-10-11-17-33,2020-10-11-17-34,2020-10-11-17-36,2020-10-11-17-32,2020-10-11-17-34,2020-10-11-17-34,2020-10-11-17-37,0,0,1,0,9,30
40256,2020-10-11-18-34,2020-10-11-18-36,2020-10-11-18-37,2020-10-11-18-39,2020-10-11-18-35,2020-10-11-18-36,2020-10-11-18-37,2020-10-11-18-41,0,1,1,0,10,31
40258,2020-10-11-19-36,2020-10-11-19-37,2020-10-11-19-38,2020-10-11-19-40,2020-10-11-19-38,2020-10-11-19-39,2020-10-11-19-39,2020-10-11-19-41,0,0.5,1,0,11,32
40260,2020-10-11-20-44,2020-10-11-20-45,2020-10-11-20-46,2020-10-11-20-48,2020-10-11-20-45,2020-10-11-20-45,2020-10-11-20-47,2020-10-11-20-49,0,1,1,0,12,33
39959,2020-10-12-05-30,2020-10-12-05-31,2020-10-12-05-33,2020-10-12-05-35,2020-10-12-05-29,2020-10-12-05-30,2020-10-12-05-31,2020-10-12-05-34,0,1,0.5,1,1,34
39961,2020-10-12-06-42,2020-10-12-06-43,2020-10-12-06-45,2020-10-12-06-47,2020-10-12-06-44,2020-10-12-06-45,2020-10-12-06-46,2020-10-12-06-49,0,0.5,1,0,2,35
39963,2020-10-12-07-44,2020-10-12-07-46,2020-10-12-07-48,2020-10-12-07-51,2020-10-12-07-57,2020-10-12-07-58,2020-10-12-08-01,2020-10-12-08-04,0,1,0,0,3,36
39965,2020-10-12-08-58,2020-10-12-09-00,2020-10-12-09-02,2020-10-12-09-05,2020-10-12-09-18,2020-10-12-09-18,2020-10-12-09-19,2020-10-12-09-24,0,0,0.5,0,4,37
39967,2020-10-12-10-28,2020-10-12-10-30,2020-10-12-10-32,2020-10-12-10-35,2020-10-12-10-28,2020-10-12-10-29,2020-10-12-10-31,2020-10-12-10-34,0,0.5,0.5,0,5,38
39969,2020-10-12-11-39,2020-10-12-11-41,2020-10-12-11-43,2020-10-12-11-46,2020-10-12-11-40,2020-10-12-11-41,2020-10-12-11-43,2020-10-12-11-48,0,1,1,0,6,39
39971,2020-10-12-12-50,2020-10-12-12-52,2020-10-12-12-54,2020-10-12-12-57,2020-10-12-12-50,2020-10-12-12-51,2020-10-12-12-52,2020-10-12-12-56,0,1,1,0.5,7,40
39973,2020-10-12-14-01,2020-10-12-14-03,2020-10-12-14-05,2020-10-12-14-08,2020-10-12-14-04,2020-10-12-14-06,2020-10-12-14-07,2020-10-12-14-10,0,0.5,0,0,8,41
39977,2020-10-12-16-29,2020-10-12-16-31,2020-10-12-16-33,2020-10-12-16-36,2020-10-12-16-33,2020-10-12-16-34,2020-10-12-16-36,2020-10-12-16-39,0,0,1,0.5,9,42
39979,2020-10-12-17-41,2020-10-12-17-43,2020-10-12-17-45,2020-10-12-17-48,2020-10-12-17-53,2020-10-12-17-54,2020-10-12-17-56,2020-10-12-18-03,0,0,1,0,10,43
39981,2020-10-12-18-52,2020-10-12-18-54,2020-10-12-18-56,2020-10-12-18-59,2020-10-12-18-59,2020-10-12-19-00,2020-10-12-19-01,2020-10-12-19-04,0,0,0.5,0,11,44
39983,2020-10-12-19-59,2020-10-12-20-00,2020-10-12-20-02,2020-10-12-20-04,2020-10-12-20-00,2020-10-12-20-01,2020-10-12-20-03,2020-10-12-20-05,0,0.5,0,0.5,12,45
39959,2020-10-13-05-30,2020-10-13-05-31,2020-10-13-05-33,2020-10-13-05-35,2020-10-13-05-29,2020-10-13-05-30,2020-10-13-05-32,2020-10-13-05-35,0,1,1,0,1,46
39961,2020-10-13-06-42,2020-10-13-06-43,2020-10-13-06-45,2020-10-13-06-47,2020-10-13-06-42,2020-10-13-06-44,2020-10-13-06-45,2020-10-13-06-47,0,1,0.5,0,2,47
39963,2020-10-13-07-44,2020-10-13-07-46,2020-10-13-07-48,2020-10-13-07-51,2020-10-13-08-03,2020-10-13-08-04,2020-10-13-08-08,2020-10-13-08-12,0,2,0.5,0,3,48
39965,2020-10-13-08-58,2020-10-13-09-00,2020-10-13-09-02,2020-10-13-09-05,2020-10-13-09-29,2020-10-13-09-30,2020-10-13-09-32,2020-10-13-09-34,0,0,0,0,4,49
39967,2020-10-13-10-28,2020-10-13-10-30,2020-10-13-10-32,2020-10-13-10-35,2020-10-13-10-50,2020-10-13-10-51,2020-10-13-10-52,2020-10-13-10-55,0,0,1,0.5,5,50
39969,2020-10-13-11-39,2020-10-13-11-41,2020-10-13-11-43,2020-10-13-11-46,2020-10-13-12-05,2020-10-13-12-06,2020-10-13-12-08,2020-10-13-12-12,0,0,1,0,6,51
39971,2020-10-13-12-50,2020-10-13-12-52,2020-10-13-12-54,2020-10-13-12-57,2020-10-13-13-16,2020-10-13-13-17,2020-10-13-13-18,2020-10-13-13-22,0,0.5,0.5,0.5,7,52
39973,2020-10-13-14-01,2020-10-13-14-03,2020-10-13-14-05,2020-10-13-14-08,2020-10-13-14-23,2020-10-13-14-24,2020-10-13-14-26,2020-10-13-14-30,0,1,1,0,8,53
39975,2020-10-13-15-12,2020-10-13-15-14,2020-10-13-15-16,2020-10-13-15-19,2020-10-13-15-42,2020-10-13-15-43,2020-10-13-15-44,2020-10-13-15-49,0,0.5,1,0,9,54
39977,2020-10-13-16-29,2020-10-13-16-31,2020-10-13-16-33,2020-10-13-16-36,2020-10-13-17-00,2020-10-13-17-01,2020-10-13-17-02,2020-10-13-17-06,0,0,0.5,0,10,55
39979,2020-10-13-17-41,2020-10-13-17-43,2020-10-13-17-45,2020-10-13-17-48,2020-10-13-18-25,2020-10-13-18-28,2020-10-13-18-33,2020-10-13-18-40,0,1,2,0,11,56
39981,2020-10-13-18-52,2020-10-13-18-54,2020-10-13-18-56,2020-10-13-18-59,2020-10-13-19-51,2020-10-13-19-52,2020-10-13-19-53,2020-10-13-19-56,0,0.5,0,1,12,57
39985,2020-10-13-21-10,2020-10-13-21-11,2020-10-13-21-13,2020-10-13-21-15,2020-10-13-21-12,2020-10-13-21-13,2020-10-13-21-14,2020-10-13-21-17,0,0,1,0,13,58
39959,2020-10-14-05-30,2020-10-14-05-31,2020-10-14-05-33,2020-10-14-05-35,2020-10-14-05-30,2020-10-14-05-30,2020-10-14-05-32,2020-10-14-05-35,0,1,0,0,1,59
39963,2020-10-14-07-44,2020-10-14-07-46,2020-10-14-07-48,2020-10-14-07-51,2020-10-14-07-57,2020-10-14-07-58,2020-10-14-08-00,2020-10-14-08-04,0,0,1,0,2,60
39965,2020-10-14-08-58,2020-10-14-09-00,2020-10-14-09-02,2020-10-14-09-05,2020-10-14-09-12,2020-10-14-09-13,2020-10-14-09-14,2020-10-14-09-17,0,0,1,0,3,61
39967,2020-10-14-10-28,2020-10-14-10-30,2020-10-14-10-32,2020-10-14-10-35,2020-10-14-10-28,2020-10-14-10-30,2020-10-14-10-31,2020-10-14-10-34,0,1,0,0,4,62
39969,2020-10-14-11-39,2020-10-14-11-41,2020-10-14-11-43,2020-10-14-11-46,2020-10-14-11-39,2020-10-14-11-40,2020-10-14-11-42,2020-10-14-11-45,0,1,0,0,5,63
39971,2020-10-14-12-50,2020-10-14-12-52,2020-10-14-12-54,2020-10-14-12-57,2020-10-14-12-52,2020-10-14-12-52,2020-10-14-12-54,2020-10-14-12-57,0,0,1,0,6,64
39973,2020-10-14-14-01,2020-10-14-14-03,2020-10-14-14-05,2020-10-14-14-08,2020-10-14-14-05,2020-10-14-14-06,2020-10-14-14-07,2020-10-14-14-10,0,0.5,0,0,7,65
39975,2020-10-14-15-12,2020-10-14-15-14,2020-10-14-15-16,2020-10-14-15-19,2020-10-14-15-12,2020-10-14-15-13,2020-10-14-15-15,2020-10-14-15-19,0,1,0.5,0.5,8,66
39979,2020-10-14-17-41,2020-10-14-17-43,2020-10-14-17-45,2020-10-14-17-48,2020-10-14-17-59,2020-10-14-18-00,2020-10-14-18-02,2020-10-14-18-05,0,1,0,0,9,67
39981,2020-10-14-18-52,2020-10-14-18-54,2020-10-14-18-56,2020-10-14-18-59,2020-10-14-19-13,2020-10-14-19-14,2020-10-14-19-16,2020-10-14-19-21,0,1,1,0,10,68
39983,2020-10-14-19-59,2020-10-14-20-00,2020-10-14-20-02,2020-10-14-20-04,2020-10-14-20-15,2020-10-14-20-15,2020-10-14-20-16,2020-10-14-20-18,0,0,0.5,0,11,69
39961,2020-10-15-06-42,2020-10-15-06-43,2020-10-15-06-45,2020-10-15-06-47,2020-10-15-06-42,2020-10-15-06-43,2020-10-15-06-44,2020-10-15-06-48,0,0.5,1,0,1,70
39963,2020-10-15-07-44,2020-10-15-07-46,2020-10-15-07-48,2020-10-15-07-51,2020-10-15-07-57,2020-10-15-07-59,2020-10-15-08-00,2020-10-15-08-02,0,0,0,0,2,71
39965,2020-10-15-08-58,2020-10-15-09-00,2020-10-15-09-02,2020-10-15-09-05,2020-10-15-09-09,2020-10-15-09-10,2020-10-15-09-11,2020-10-15-09-14,0,0,1,0,3,72
39967,2020-10-15-10-28,2020-10-15-10-30,2020-10-15-10-32,2020-10-15-10-35,2020-10-15-10-30,2020-10-15-10-30,2020-10-15-10-32,2020-10-15-10-36,0,1,0,0,4,73
39969,2020-10-15-11-39,2020-10-15-11-41,2020-10-15-11-43,2020-10-15-11-46,2020-10-15-11-39,2020-10-15-11-41,2020-10-15-11-43,2020-10-15-11-46,0,0.5,1,0,5,74
39971,2020-10-15-12-50,2020-10-15-12-52,2020-10-15-12-54,2020-10-15-12-57,2020-10-15-12-52,2020-10-15-12-53,2020-10-15-12-54,2020-10-15-12-58,0,0.5,1,0.5,6,75
39973,2020-10-15-14-01,2020-10-15-14-03,2020-10-15-14-05,2020-10-15-14-08,2020-10-15-14-04,2020-10-15-14-05,2020-10-15-14-06,2020-10-15-14-10,0,1,0,0,7,76
39977,2020-10-15-16-29,2020-10-15-16-31,2020-10-15-16-33,2020-10-15-16-36,2020-10-15-16-30,2020-10-15-16-31,2020-10-15-16-33,2020-10-15-16-37,0,1,1,0.5,8,77
39979,2020-10-15-17-41,2020-10-15-17-43,2020-10-15-17-45,2020-10-15-17-48,2020-10-15-17-47,2020-10-15-17-49,2020-10-15-17-50,2020-10-15-17-53,0,0,1,0,9,78
39981,2020-10-15-18-52,2020-10-15-18-54,2020-10-15-18-56,2020-10-15-18-59,2020-10-15-19-03,2020-10-15-19-03,2020-10-15-19-05,2020-10-15-19-07,0,0.5,1,0,10,79
39983,2020-10-15-19-59,2020-10-15-20-00,2020-10-15-20-02,2020-10-15-20-04,2020-10-15-20-06,2020-10-15-20-07,2020-10-15-20-08,2020-10-15-20-11,0,0,0,0,11,80
39985,2020-10-15-21-10,2020-10-15-21-11,2020-10-15-21-13,2020-10-15-21-15,2020-10-15-21-11,2020-10-15-21-12,2020-10-15-21-13,2020-10-15-21-15,0,0,0,0,12,81
39959,2020-10-16-05-30,2020-10-16-05-31,2020-10-16-05-33,2020-10-16-05-35,2020-10-16-05-31,2020-10-16-05-31,2020-10-16-05-33,2020-10-16-05-35,0,1,0,0,1,1
39963,2020-10-16-07-44,2020-10-16-07-46,2020-10-16-07-48,2020-10-16-07-51,2020-10-16-07-53,2020-10-16-07-54,2020-10-16-07-55,2020-10-16-07-57,0,0,1,0,2,2
39965,2020-10-16-08-58,2020-10-16-09-00,2020-10-16-09-02,2020-10-16-09-05,2020-10-16-09-09,2020-10-16-09-10,2020-10-16-09-12,2020-10-16-09-14,0,0,0.5,0,3,3
39967,2020-10-16-10-28,2020-10-16-10-30,2020-10-16-10-32,2020-10-16-10-35,2020-10-16-10-29,2020-10-16-10-30,2020-10-16-10-31,2020-10-16-10-35,0,0,1,1,4,4
39969,2020-10-16-11-39,2020-10-16-11-41,2020-10-16-11-43,2020-10-16-11-46,2020-10-16-11-42,2020-10-16-11-43,2020-10-16-11-44,2020-10-16-11-48,0,1,0,0.5,5,5
39971,2020-10-16-12-50,2020-10-16-12-52,2020-10-16-12-54,2020-10-16-12-57,2020-10-16-12-52,2020-10-16-12-53,2020-10-16-12-54,2020-10-16-12-58,0,0,0,1,6,6
39973,2020-10-16-14-01,2020-10-16-14-03,2020-10-16-14-05,2020-10-16-14-08,2020-10-16-14-05,2020-10-16-14-06,2020-10-16-14-07,2020-10-16-14-09,0,1,0,0,7,7
39975,2020-10-16-15-12,2020-10-16-15-14,2020-10-16-15-16,2020-10-16-15-19,2020-10-16-15-13,2020-10-16-15-13,2020-10-16-15-15,2020-10-16-15-17,0,0.5,1,0,8,8
39977,2020-10-16-16-29,2020-10-16-16-31,2020-10-16-16-33,2020-10-16-16-36,2020-10-16-16-30,2020-10-16-16-30,2020-10-16-16-32,2020-10-16-16-35,0,1,0,0,9,9
39979,2020-10-16-17-41,2020-10-16-17-43,2020-10-16-17-45,2020-10-16-17-48,2020-10-16-17-45,2020-10-16-17-46,2020-10-16-17-47,2020-10-16-17-52,0,1,0,0,10,10
39981,2020-10-16-18-52,2020-10-16-18-54,2020-10-16-18-56,2020-10-16-18-59,2020-10-16-18-54,2020-10-16-18-56,2020-10-16-18-57,2020-10-16-19-02,0,1,1,0,11,11
39983,2020-10-16-19-59,2020-10-16-20-00,2020-10-16-20-02,2020-10-16-20-04,2020-10-16-20-03,2020-10-16-20-04,2020-10-16-20-05,2020-10-16-20-09,0,0.5,0,0,12,12
40232,2020-10-17-05-29,2020-10-17-05-30,2020-10-17-05-31,2020-10-17-05-33,2020-10-17-05-30,2020-10-17-05-30,2020-10-17-05-31,2020-10-17-05-34,0,0,1,0,1,13
40234,2020-10-17-06-29,2020-10-17-06-30,2020-10-17-06-31,2020-10-17-06-33,2020-10-17-06-29,2020-10-17-06-30,2020-10-17-06-31,2020-10-17-06-34,0,0,0,0,2,14
40236,2020-10-17-07-39,2020-10-17-07-41,2020-10-17-07-42,2020-10-17-07-44,2020-10-17-07-40,2020-10-17-07-42,2020-10-17-07-42,2020-10-17-07-46,0,0,1,0,3,15
40238,2020-10-17-08-42,2020-10-17-08-44,2020-10-17-08-45,2020-10-17-08-47,2020-10-17-08-44,2020-10-17-08-44,2020-10-17-08-46,2020-10-17-08-48,0,1,0.5,0,4,16
40240,2020-10-17-09-56,2020-10-17-09-58,2020-10-17-09-59,2020-10-17-10-01,2020-10-17-09-56,2020-10-17-09-57,2020-10-17-09-59,2020-10-17-10-02,0,1,0.5,0,5,17
40242,2020-10-17-11-03,2020-10-17-11-05,2020-10-17-11-06,2020-10-17-11-08,2020-10-17-11-04,2020-10-17-11-05,2020-10-17-11-06,2020-10-17-11-10,0,0.5,0,0,6,18
40244,2020-10-17-12-06,2020-10-17-12-08,2020-10-17-12-09,2020-10-17-12-11,2020-10-17-12-08,2020-10-17-12-09,2020-10-17-12-10,2020-10-17-12-14,0,0,1,0,7,19
40246,2020-10-17-13-09,2020-10-17-13-11,2020-10-17-13-12,2020-10-17-13-14,2020-10-17-13-11,2020-10-17-13-12,2020-10-17-13-12,2020-10-17-13-16,0,0,0,0,8,20
40252,2020-10-17-16-26,2020-10-17-16-28,2020-10-17-16-29,2020-10-17-16-31,2020-10-17-16-26,2020-10-17-16-27,2020-10-17-16-28,2020-10-17-16-31,0,0,0,0,9,21
40254,2020-10-17-17-31,2020-10-17-17-33,2020-10-17-17-34,2020-10-17-17-36,2020-10-17-17-30,2020-10-17-17-31,2020-10-17-17-33,2020-10-17-17-36,0,0.5,1,0,10,22
